,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AU1,AW1,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
5078,72066900247,2022-03-15T05:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"200,5,N,0036,5","01524,5,M,N","009656,5,N,5","+0220,C","+0190,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10186,5,09919,5","05,5",,MET07803/14/22 23:00:01 METAR KGUL 150500Z 20007KT 6SM HZ OVC050 22/19 A3008 RMK A01,R01    227TMP046R02    197DPT046
5079,72066900247,2022-03-15T05:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0036,5","01524,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10186,5,09919,5","05,5",,MET07803/14/22 23:20:01 METAR KGUL 150520Z 21007KT 5SM HZ OVC050 22/20 A3008 RMK A01,
5080,72066900247,2022-03-15T05:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0036,5","01524,5,M,N","004828,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10186,5,09919,5","05,5",,MET07803/14/22 23:40:01 METAR KGUL 150540Z 21007KT 3SM HZ OVC050 22/20 A3008 RMK A01,
5081,72066900247,2022-03-15T05:59:00,O,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",SOD  ,KGUL ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,08,HZ  ,5",,,,,,,,,,,,,,,,,
5082,72066900247,2022-03-15T06:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0036,5","01402,5,M,N","008047,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01402,5,99,9",,,"4,99,1,+01402,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01402,1,99,9,99,9","10186,5,09919,5","05,5",,MET07803/15/22 00:00:01 METAR KGUL 150600Z 21007KT 5SM HZ OVC046 22/20 A3008 RMK A01,R01    227TMP046R02    207DPT046
5083,72066900247,2022-03-15T06:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0036,5","01341,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01341,5,99,9",,,"4,99,1,+01341,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01341,1,99,9,99,9","10186,5,09919,5","05,5",,MET07803/15/22 00:20:01 METAR KGUL 150620Z 23007KT 5SM HZ OVC044 22/20 A3008 RMK A01,
5084,72066900247,2022-03-15T06:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0031,5","01433,5,M,N","006437,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","08,5,+01433,5,99,9",,,"4,99,1,+01433,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01433,1,99,9,99,9","10190,5,09922,5","05,5",,MET07803/15/22 00:40:01 METAR KGUL 150640Z 23006KT 4SM HZ OVC047 22/20 A3009 RMK A01,
5085,72066900247,2022-03-15T07:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0031,5","01524,5,M,N","008047,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","04,5,+01341,5,99,9","07,5,+01524,5,99,9","08,5,+03048,5,99,9","2,99,1,+01341,5,9","3,99,1,+01524,5,9","4,99,1,+03048,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01341,1,99,9,99,9","10186,5,09919,5","05,5",,MET09203/15/22 01:00:01 METAR KGUL 150700Z 24006KT 5SM HZ SCT044 BKN050 OVC100 22/20 A3008 RMK A01,R01    227TMP046R02    207DPT046
5086,72066900247,2022-03-15T07:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0036,5","01433,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","07,5,+01433,5,99,9","07,5,+02134,5,99,9","08,5,+03048,5,99,9","3,99,1,+01433,5,9","3,99,1,+02134,5,9","4,99,1,+03048,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01433,1,99,9,99,9","10186,5,09919,5","05,5",,MET09203/15/22 01:20:01 METAR KGUL 150720Z 24007KT 5SM HZ BKN047 BKN070 OVC100 22/20 A3008 RMK A01,
5087,72066900247,2022-03-15T07:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0041,5","01341,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","07,5,+01341,5,99,9","07,5,+01524,5,99,9",,"3,99,1,+01341,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01341,1,99,9,99,9","10179,5,09912,5","05,5",,MET08503/15/22 01:40:01 METAR KGUL 150740Z 23008KT 5SM HZ BKN044 BKN050 22/20 A3006 RMK A01,
5088,72066900247,2022-03-15T08:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0036,5","22000,5,9,N","008047,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01341,5,99,9","02,5,+01524,5,99,9",,"1,99,1,+01341,5,9","1,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01341,1,99,9,99,9","10179,5,09912,5",,,MET08503/15/22 02:00:01 METAR KGUL 150800Z 23007KT 5SM BR FEW044 FEW050 22/20 A3006 RMK A01,R01    227TMP046R02    207DPT046D01      0ADE726
5089,72066900247,2022-03-15T08:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"250,5,N,0031,5","22000,5,9,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+01158,5,99,9","04,5,+01494,5,99,9",,"2,99,1,+01158,5,9","2,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01158,1,99,9,99,9","10176,5,09909,5",,,MET08503/15/22 02:20:01 METAR KGUL 150820Z 25006KT 5SM BR SCT038 SCT049 22/20 A3005 RMK A01,D01      0ADE726
5090,72066900247,2022-03-15T08:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"250,5,N,0031,5","01189,5,M,N","009656,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01189,5,99,9","07,5,+01494,5,99,9",,"3,99,1,+01189,5,9","3,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9","10176,5,09909,5",,,MET08503/15/22 02:40:01 METAR KGUL 150840Z 25006KT 6SM BR BKN039 BKN049 22/20 A3005 RMK A01,
5091,72066900247,2022-03-15T09:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"260,5,N,0026,5","01280,5,M,N","009656,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01280,5,99,9","08,5,+01524,5,99,9",,"3,99,1,+01280,5,9","4,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10176,5,09909,5",,,MET08503/15/22 03:00:01 METAR KGUL 150900Z 26005KT 6SM BR BKN042 OVC050 22/20 A3005 RMK A01,R01    227TMP046R02    207DPT046
5092,72066900247,2022-03-15T09:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"260,5,N,0026,5","01524,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+01402,5,99,9","07,5,+01524,5,99,9","07,5,+01981,5,99,9","2,99,1,+01402,5,9","3,99,1,+01524,5,9","3,99,1,+01981,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01402,1,99,9,99,9","10176,5,09909,5",,,MET09203/15/22 03:20:01 METAR KGUL 150920Z 26005KT 5SM BR SCT046 BKN050 BKN065 22/20 A3005 RMK A01,
5093,72066900247,2022-03-15T09:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"260,5,N,0015,5","22000,5,9,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01311,5,99,9","02,5,+01524,5,99,9",,"1,99,1,+01311,5,9","1,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01311,1,99,9,99,9","10176,5,09909,5",,,MET08503/15/22 03:40:01 METAR KGUL 150940Z 26003KT 5SM BR FEW043 FEW050 22/20 A3005 RMK A01,D01      0ADE726
5094,72066900247,2022-03-15T10:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"260,5,N,0021,5","22000,5,9,N","009656,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01311,5,99,9","02,5,+01524,5,99,9",,"1,99,1,+01311,5,9","1,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01311,1,99,9,99,9","10173,5,09905,5",,,MET08503/15/22 04:00:01 METAR KGUL 151000Z 26004KT 6SM BR FEW043 FEW050 22/20 A3004 RMK A01,R01    227TMP046R02    207DPT046D01      0ADE726
5095,72066900247,2022-03-15T10:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"270,5,N,0021,5","01311,5,M,N","009656,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01311,5,99,9","07,5,+01524,5,99,9",,"3,99,1,+01311,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01311,1,99,9,99,9","10176,5,09909,5",,,MET08503/15/22 04:20:01 METAR KGUL 151020Z 27004KT 6SM BR BKN043 BKN050 22/20 A3005 RMK A01,
5096,72066900247,2022-03-15T10:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"260,5,N,0026,5","01250,5,M,N","009656,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01250,5,99,9","07,5,+01433,5,99,9",,"3,99,1,+01250,5,9","3,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9","10179,5,09912,5",,,MET08503/15/22 04:40:01 METAR KGUL 151040Z 26005KT 6SM BR BKN041 BKN047 22/20 A3006 RMK A01,
5097,72066900247,2022-03-15T11:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"270,5,N,0026,5","02743,5,M,N","008047,5,N,5","+0220,C","+0200,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+01189,5,99,9","07,5,+02743,5,99,9",,"2,99,1,+01189,5,9","3,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9","10183,5,09915,5",,,MET08503/15/22 05:00:01 METAR KGUL 151100Z 27005KT 5SM BR SCT039 BKN090 22/20 A3007 RMK A01,R01    227TMP046R02    207DPT046
5098,72066900247,2022-03-15T11:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"270,5,N,0026,5","02743,5,M,N","008047,5,N,5","+0220,5","+0200,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01036,5,99,9","02,5,+01372,5,99,9","08,5,+02743,5,99,9","1,99,1,+01036,5,9","1,99,1,+01372,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10186,5,09919,5",,,MET09203/15/22 05:20:01 METAR KGUL 151120Z 27005KT 5SM BR FEW034 FEW045 OVC090 22/20 A3008 RMK A01,
5099,72066900247,2022-03-15T11:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","00457,5,M,N","004023,5,N,5","+0190,5","+0170,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+00244,5,99,9","07,5,+00457,5,99,9","08,5,+02743,5,99,9","2,99,1,+00244,5,9","3,99,1,+00457,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10193,5,09925,5",,,MET09603/15/22 05:40:01 METAR KGUL 151140Z 00000KT 2 1/2SM BR SCT008 BKN015 OVC090 19/17 A3010 RMK A01,
5100,72066900247,2022-03-15T12:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","00183,5,M,N","002012,5,N,5","+0180,C","+0170,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+00183,5,99,9","08,5,+00823,5,99,9",,"3,99,1,+00183,5,9","4,99,1,+00823,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10196,5,09929,5",,,MET08903/15/22 06:00:01 METAR KGUL 151200Z 00000KT 1 1/4SM BR BKN006 OVC027 18/17 A3011 RMK A01,R01    187TMP046R02    177DPT046
5101,72066900247,2022-03-15T12:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","00945,5,M,N","011265,5,N,5","+0190,5","+0160,5","99999,9",,,,,,"07,5,+00945,5,99,9","08,5,+01494,5,99,9",,"3,99,1,+00945,5,9","4,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9","10196,5,09929,5",,,MET08203/15/22 06:20:01 METAR KGUL 151220Z 00000KT 7SM BKN031 OVC049 19/16 A3011 RMK A01,
5102,72066900247,2022-03-15T12:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"350,5,N,0015,5","01036,5,M,N","012875,5,N,5","+0190,5","+0160,5","99999,9",,,,,,"08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10196,5,09929,5",,,MET07503/15/22 06:40:01 METAR KGUL 151240Z 35003KT 8SM OVC034 19/16 A3011 RMK A01,
5103,72066900247,2022-03-15T13:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01097,5,M,N","011265,5,N,5","+0190,C","+0160,C","99999,9",,,,,,"08,5,+01097,5,99,9",,,"4,99,1,+01097,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9","10196,5,09929,5",,,MET07503/15/22 07:00:01 METAR KGUL 151300Z 00000KT 7SM OVC036 19/16 A3011 RMK A01,R01    197TMP046R02    167DPT046
5104,72066900247,2022-03-15T13:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01219,5,M,N","012875,5,N,5","+0200,5","+0160,5","99999,9",,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10203,5,09935,5",,,MET07503/15/22 07:20:01 METAR KGUL 151320Z 00000KT 8SM OVC040 20/16 A3013 RMK A01,
5105,72066900247,2022-03-15T13:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01280,5,M,N","012875,5,N,5","+0200,5","+0160,5","99999,9",,,,,,"07,5,+01280,5,99,9","07,5,+01463,5,99,9",,"3,99,1,+01280,5,9","3,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10203,5,09935,5",,,MET08203/15/22 07:40:01 METAR KGUL 151340Z 00000KT 8SM BKN042 BKN048 20/16 A3013 RMK A01,
5106,72066900247,2022-03-15T14:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01280,5,M,N","011265,5,N,5","+0200,C","+0170,C","99999,9",,,,,,"07,5,+01280,5,99,9","07,5,+01524,5,99,9",,"3,99,1,+01280,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10207,5,09939,5",,,MET08203/15/22 08:00:01 METAR KGUL 151400Z 00000KT 7SM BKN042 BKN050 20/17 A3014 RMK A01,R01    207TMP046R02    177DPT046
5107,72066900247,2022-03-15T14:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01280,5,M,N","012875,5,N,5","+0200,5","+0170,5","99999,9",,,,,,"07,5,+01280,5,99,9","07,5,+01494,5,99,9",,"3,99,1,+01280,5,9","3,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10203,5,09935,5",,,MET08203/15/22 08:20:01 METAR KGUL 151420Z 00000KT 8SM BKN042 BKN049 20/17 A3013 RMK A01,
5108,72066900247,2022-03-15T14:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01280,5,M,N","014484,5,N,5","+0200,5","+0170,5","99999,9",,,,,,"07,5,+01280,5,99,9","07,5,+01463,5,99,9",,"3,99,1,+01280,5,9","3,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10203,5,09935,5",,,MET08203/15/22 08:40:01 METAR KGUL 151440Z 00000KT 9SM BKN042 BKN048 20/17 A3013 RMK A01,
5109,72066900247,2022-03-15T15:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0210,C","+0180,C","99999,9",,,,,,"04,5,+01250,5,99,9","04,5,+02134,5,99,9",,"2,99,1,+01250,5,9","2,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01250,1,99,9,99,9","10207,5,09939,5",,,MET08203/15/22 09:00:01 METAR KGUL 151500Z 00000KT 9SM SCT041 SCT070 21/18 A3014 RMK A01,R01    217TMP046R02    187DPT046D01      0ADE726
5110,72066900247,2022-03-15T15:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","003219,5,V,5","+0200,5","+0180,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01280,5,99,9","02,5,+02134,5,99,9",,"1,99,1,+01280,5,9","1,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01280,1,99,9,99,9","10207,5,09939,5",,,MET09503/15/22 09:20:01 METAR KGUL 151520Z 00000KT 2SM BR FEW042 FEW070 20/18 A3014 RMK A01 VIS 3/4V5,D01      0ADE726
5111,72066900247,2022-03-15T15:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0210,5","+0180,5","99999,9",,,,,,"02,5,+01097,5,99,9",,,"1,99,1,+01097,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01097,1,99,9,99,9","10207,5,09939,5",,,MET07503/15/22 09:40:01 METAR KGUL 151540Z 00000KT 9SM FEW036 21/18 A3014 RMK A01,D01      0ADE726
5112,72066900247,2022-03-15T16:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,C","+0180,C","99999,9",,,,,,"04,5,+01189,5,99,9",,,"2,99,1,+01189,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01189,1,99,9,99,9","10207,5,09939,5",,,MET07603/15/22 10:00:02 METAR KGUL 151600Z 00000KT 10SM SCT039 21/18 A3014 RMK A01,R01    217TMP046R02    187DPT046D01      0ADE726
5113,72066900247,2022-03-15T16:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0180,5","99999,9",,,,,,"04,5,+01189,5,99,9",,,"2,99,1,+01189,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01189,1,99,9,99,9","10207,5,09939,5",,,MET07603/15/22 10:20:02 METAR KGUL 151620Z 00000KT 10SM SCT039 21/18 A3014 RMK A01,D01      0ADE726
5114,72066900247,2022-03-15T16:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,5","+0180,5","99999,9",,,,,,"02,5,+01128,5,99,9","02,5,+01341,5,99,9",,"1,99,1,+01128,5,9","1,99,1,+01341,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01128,1,99,9,99,9","10207,5,09939,5",,,MET08303/15/22 10:40:02 METAR KGUL 151640Z 00000KT 10SM FEW037 FEW044 22/18 A3014 RMK A01,D01      0ADE726
5115,72066900247,2022-03-15T17:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,C","+0180,C","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10203,5,09935,5",,,MET07303/15/22 11:00:02 METAR KGUL 151700Z 00000KT 10SM CLR 22/18 A3013 RMK A01,R01    227TMP046R02    187DPT046
5116,72066900247,2022-03-15T17:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0230,5","+0180,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,5,09932,5",,,MET07203/15/22 11:20:02 METAR KGUL 151720Z 00000KT 9SM CLR 23/18 A3012 RMK A01,
5117,72066900247,2022-03-15T17:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0230,5","+0180,5","99999,9",,,,,,"04,5,+00457,5,99,9",,,"2,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00457,1,99,9,99,9","10200,5,09932,5",,,MET07503/15/22 11:40:02 METAR KGUL 151740Z 00000KT 9SM SCT015 23/18 A3012 RMK A01,D01      0ADE726
5118,72066900247,2022-03-15T18:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01128,5,M,N","014484,5,N,5","+0230,C","+0180,C","99999,9",,,,,,"04,5,+00457,5,99,9","04,5,+00610,5,99,9","07,5,+01128,5,99,9","2,99,1,+00457,5,9","2,99,1,+00610,5,9","3,99,1,+01128,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10196,5,09929,5",,,MET08903/15/22 12:00:02 METAR KGUL 151800Z 00000KT 9SM SCT015 SCT020 BKN037 23/18 A3011 RMK A01,R01    237TMP046R02    187DPT046
5119,72066900247,2022-03-15T18:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0230,5","+0180,5","99999,9",,,,,,"02,5,+00427,5,99,9","02,5,+00671,5,99,9","04,5,+01128,5,99,9","1,99,1,+00427,5,9","1,99,1,+00671,5,9","2,99,1,+01128,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00427,1,99,9,99,9","10193,5,09925,5",,,MET08903/15/22 12:20:02 METAR KGUL 151820Z 00000KT 9SM FEW014 FEW022 SCT037 23/18 A3010 RMK A01,D01      0ADE726
5120,72066900247,2022-03-15T18:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","01158,5,M,N","012875,5,N,5","+0230,5","+0180,5","99999,9",,,,,,"02,5,+00518,5,99,9","04,5,+00640,5,99,9","07,5,+01158,5,99,9","1,99,1,+00518,5,9","2,99,1,+00640,5,9","3,99,1,+01158,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","10190,5,09922,5",,,MET08903/15/22 12:40:02 METAR KGUL 151840Z 00000KT 8SM FEW017 SCT021 BKN038 23/18 A3009 RMK A01,
5121,72066900247,2022-03-15T19:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","00579,5,M,N","014484,5,N,5","+0230,C","+0170,C","99999,9",,,,,,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9","10190,5,09922,5",,,MET07503/15/22 13:00:02 METAR KGUL 151900Z 00000KT 9SM OVC019 23/17 A3009 RMK A01,R01    237TMP046R02    177DPT046
5122,72066900247,2022-03-15T19:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","00610,5,M,N","014484,5,N,5","+0230,5","+0160,5","99999,9",,,,,,"07,5,+00610,5,99,9",,,"3,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10186,5,09919,5",,,MET07503/15/22 13:20:02 METAR KGUL 151920Z 00000KT 9SM BKN020 23/16 A3008 RMK A01,
