,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,MA1,MW1,OC1,REM,EQD
5138,72234654824,2022-03-12T20:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0098,5","01524,5,M,N","016093,5,N,5","-0069,5","-0139,5","99999,9",,,,,,,,,"04,5,+01311,5,99,9","04,5,+01463,5,99,9","07,5,+01524,5,99,9","2,99,1,+01311,5,9","2,99,1,+01463,5,9","3,99,1,+01524,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01311,1,99,9,99,9",,,"10149,5,09882,5",,"0129,5",MET10503/12/22 15:15:02 METAR KRNP 122015Z 27019G25KT 10SM SCT043 SCT048 BKN050 M07/M14 A2997 RMK AO2 T10691139,
5139,72234654824,2022-03-12T20:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0093,5","01524,5,M,N","016093,5,N,5","-0069,5","-0135,5","99999,9",,,,,,,,,"04,5,+01219,5,99,9","07,5,+01524,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,"10152,5,09886,5",,"0124,5",MET09803/12/22 15:35:02 METAR KRNP 122035Z 27018G24KT 10SM SCT040 BKN050 M07/M13 A2998 RMK AO2 T10691135,
5140,72234654824,2022-03-12T20:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0077,5","01524,5,M,N","016093,5,N,5","-0068,5","-0144,5","99999,9",,,,,,,,,"04,5,+01219,5,99,9","08,5,+01524,5,99,9",,"2,99,1,+01219,5,9","4,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,"10152,5,09886,5",,"0139,5",MET09803/12/22 15:55:02 METAR KRNP 122055Z 28015G27KT 10SM SCT040 OVC050 M07/M14 A2998 RMK AO2 T10681144,
5141,72234654824,2022-03-12T21:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"290,5,N,0072,5","01524,5,M,N","016093,5,N,5","-0070,5","-0147,5","99999,9",,,,,,,,,"04,5,+01280,5,99,9","07,5,+01524,5,99,9",,"2,99,1,+01280,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,"10156,5,09889,5",,"0113,5",MET09803/12/22 16:15:02 METAR KRNP 122115Z 29014G22KT 10SM SCT042 BKN050 M07/M15 A2999 RMK AO2 T10701147,
5142,72234654824,2022-03-12T21:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0051,5","01463,5,M,N","016093,5,N,5","-0077,5","-0151,5","99999,9",,,,,,,,,"04,5,+01189,5,99,9","07,5,+01463,5,99,9","08,5,+01676,5,99,9","2,99,1,+01189,5,9","3,99,1,+01463,5,9","4,99,1,+01676,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9",,,"10156,5,09889,5",,"0129,5",MET10503/12/22 16:35:02 METAR KRNP 122135Z 28010G25KT 10SM SCT039 BKN048 OVC055 M08/M15 A2999 RMK AO2 T10771151,
5143,72234654824,2022-03-12T21:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0088,5","01402,5,M,N","016093,5,N,5","-0074,5","-0152,5","99999,9",,,,,,,,,"04,5,+01189,5,99,9","08,5,+01402,5,99,9",,"2,99,1,+01189,5,9","4,99,1,+01402,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9",,,"10156,5,09889,5",,"0118,5",MET09803/12/22 16:55:02 METAR KRNP 122155Z 28017G23KT 10SM SCT039 OVC046 M07/M15 A2999 RMK AO2 T10741152,
5144,72234654824,2022-03-12T22:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0077,5","01402,5,M,N","016093,5,N,5","-0076,5","-0157,5","99999,9",,,,,,,,,"07,5,+01402,5,99,9",,,"3,99,1,+01402,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01402,1,99,9,99,9",,,"10156,5,09889,5",,"0113,5",MET09103/12/22 17:15:02 METAR KRNP 122215Z 27015G22KT 10SM BKN046 M08/M16 A2999 RMK AO2 T10761157,
5145,72234654824,2022-03-12T22:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0088,5","22000,5,9,N","016093,5,N,5","-0082,5","-0153,5","99999,9",,,,,,,,,"04,5,+01341,5,99,9",,,"2,99,1,+01341,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01341,1,99,9,99,9",,,"10159,5,09892,5",,"0113,5",MET09103/12/22 17:35:02 METAR KRNP 122235Z 28017G22KT 10SM SCT044 M08/M15 A3000 RMK AO2 T10821153,D01      0ADE726
5146,72234654824,2022-03-12T22:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0077,5","22000,5,9,N","016093,5,N,5","-0082,5","-0148,5","99999,9",,,,,,,,,"04,5,+01158,5,99,9",,,"2,99,1,+01158,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01158,1,99,9,99,9",,,"10163,5,09896,5",,"0108,5",MET09103/12/22 17:55:02 METAR KRNP 122255Z 27015G21KT 10SM SCT038 M08/M15 A3001 RMK AO2 T10821148,D01      0ADE726
5147,72234654824,2022-03-12T23:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0067,5","01158,5,M,N","016093,5,N,5","-0085,5","-0150,5","99999,9",,,,,,,,,"07,5,+01158,5,99,9",,,"3,99,1,+01158,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01158,1,99,9,99,9",,,"10163,5,09896,5",,"0108,5",MET09103/12/22 18:15:02 METAR KRNP 122315Z 27013G21KT 10SM BKN038 M08/M15 A3001 RMK AO2 T10851150,
5148,72234654824,2022-03-12T23:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0072,5","22000,5,9,N","016093,5,N,5","-0090,5","-0156,5","99999,9",,,,,,,,,"04,5,+01158,5,99,9",,,"2,99,1,+01158,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01158,1,99,9,99,9",,,"10166,5,09899,5",,"0108,5",MET09103/12/22 18:35:02 METAR KRNP 122335Z 27014G21KT 10SM SCT038 M09/M16 A3002 RMK AO2 T10901156,D01      0ADE726
5149,72234654824,2022-03-12T23:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"280,5,N,0077,5","22000,5,9,N","016093,5,N,5","-0095,5","-0155,5","99999,9",,,,,,,,,"04,5,+01158,5,99,9",,,"2,99,1,+01158,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01158,1,99,9,99,9","060,M,-0065,1","060,N,-0095,1","10169,5,09902,5",,"0093,5",MET10303/12/22 18:55:02 METAR KRNP 122355Z 28015G18KT 10SM SCT038 M09/M15 A3003 RMK AO2 T10951155 11065 21095,D01      0ADE726
5150,72234654824,2022-03-13T00:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0057,5","22000,5,9,N","016093,5,N,5","-0097,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,5,09905,5",,"0098,5",MET08803/12/22 19:15:01 METAR KRNP 130015Z 27011G19KT 10SM CLR M10/M16 A3004 RMK AO2 T10971160,
5151,72234654824,2022-03-13T00:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0057,5","22000,5,9,N","016093,5,N,5","-0101,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,5,09909,5",,,MET08503/12/22 19:35:01 METAR KRNP 130035Z 27011KT 10SM CLR M10/M16 A3005 RMK AO2 T11011160,
5152,72234654824,2022-03-13T00:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"270,5,N,0051,5","22000,5,9,N","016093,5,N,5","-0102,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10179,5,09912,5",,"0088,5",MET08803/12/22 19:55:01 METAR KRNP 130055Z 27010G17KT 10SM CLR M10/M16 A3006 RMK AO2 T11021160,
5153,72234654824,2022-03-13T01:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"260,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0105,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10179,5,09912,5",,,MET08503/12/22 20:15:01 METAR KRNP 130115Z 26008KT 10SM CLR M10/M16 A3006 RMK AO2 T11051160,
5154,72234654824,2022-03-13T01:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"260,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0107,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10183,5,09915,5",,,MET08503/12/22 20:35:01 METAR KRNP 130135Z 26009KT 10SM CLR M11/M16 A3007 RMK AO2 T11071160,
5155,72234654824,2022-03-13T01:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"250,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0108,5","-0159,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,"0072,5",MET08803/12/22 20:55:01 METAR KRNP 130155Z 25008G14KT 10SM CLR M11/M16 A3008 RMK AO2 T11081159,
5156,72234654824,2022-03-13T02:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"250,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0111,5","-0158,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 21:15:01 METAR KRNP 130215Z 25008KT 10SM CLR M11/M16 A3008 RMK AO2 T11111158,
5157,72234654824,2022-03-13T02:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"260,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0111,5","-0159,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 21:35:01 METAR KRNP 130235Z 26007KT 10SM CLR M11/M16 A3008 RMK AO2 T11111159,
5158,72234654824,2022-03-13T02:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"250,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0113,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 21:55:01 METAR KRNP 130255Z 25006KT 10SM CLR M11/M16 A3008 RMK AO2 T11131160,
5159,72234654824,2022-03-13T03:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"240,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0117,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 22:15:01 METAR KRNP 130315Z 24005KT 10SM CLR M12/M16 A3008 RMK AO2 T11171160,
5160,72234654824,2022-03-13T03:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"230,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0120,5","-0161,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 22:35:01 METAR KRNP 130335Z 23003KT 10SM CLR M12/M16 A3008 RMK AO2 T11201161,
5161,72234654824,2022-03-13T03:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0125,5","-0162,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 22:55:01 METAR KRNP 130355Z 21004KT 10SM CLR M12/M16 A3008 RMK AO2 T11251162,
5162,72234654824,2022-03-13T04:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"200,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0128,5","-0164,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 23:15:02 METAR KRNP 130415Z 20003KT 10SM CLR M13/M16 A3008 RMK AO2 T11281164,
5163,72234654824,2022-03-13T04:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0130,5","-0162,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/12/22 23:35:02 METAR KRNP 130435Z 19003KT 10SM CLR M13/M16 A3008 RMK AO2 T11301162,
5164,72234654824,2022-03-13T04:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0127,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,-0065,1","240,N,-0130,1","10186,5,09919,5",,,MET09503/12/22 23:55:02 METAR KRNP 130455Z 00000KT 10SM CLR M13/M16 A3008 RMK AO2 T11271160 410651130,
5165,72234654824,2022-03-13T04:59:00,O,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",SOD  ,KRNP ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5","AU,08,HZ  ,5",,,,,,,,,,,,,,,,,,,,,
5166,72234654824,2022-03-13T05:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0130,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,5,09919,5",,,MET08503/13/22 00:15:02 METAR KRNP 130515Z 00000KT 10SM CLR M13/M16 A3008 RMK AO2 T11301160,
5167,72234654824,2022-03-13T05:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0125,5","-0157,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10183,5,09915,5",,,MET08503/13/22 00:35:02 METAR KRNP 130535Z 17003KT 10SM CLR M12/M16 A3007 RMK AO2 T11251157,
5168,72234654824,2022-03-13T05:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0123,5","-0155,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,-0095,1","060,N,-0130,1","10183,5,09915,5",,,MET09703/13/22 00:55:02 METAR KRNP 130555Z 19005KT 10SM CLR M12/M15 A3007 RMK AO2 T11231155 11095 21130,
5169,72234654824,2022-03-13T06:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0120,5","-0151,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10183,5,09915,5",,,MET08503/13/22 01:15:02 METAR KRNP 130615Z 19005KT 10SM CLR M12/M15 A3007 RMK AO2 T11201151,
5170,72234654824,2022-03-13T06:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0115,5","-0147,5","99999,9",,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9",,,"10179,5,09912,5",,,MET08803/13/22 01:35:02 METAR KRNP 130635Z 19005KT 10SM SCT035 M11/M15 A3006 RMK AO2 T11151147,D01      0ADE726
5171,72234654824,2022-03-13T06:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"200,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0110,5","-0145,5","99999,9",,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9",,,"10176,5,09909,5",,,MET08803/13/22 01:55:02 METAR KRNP 130655Z 20009KT 10SM SCT035 M11/M14 A3005 RMK AO2 T11101145,D01      0ADE726
5172,72234654824,2022-03-13T07:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0106,5","-0142,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,5,09905,5",,,MET08503/13/22 02:15:02 METAR KRNP 130715Z 19008KT 10SM CLR M11/M14 A3004 RMK AO2 T11061142,
5173,72234654824,2022-03-13T07:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0041,5","03658,5,M,N","016093,5,N,5","-0103,5","-0139,5","99999,9",,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9",,,"10169,5,09902,5",,,MET08803/13/22 02:35:02 METAR KRNP 130735Z 19008KT 10SM BKN120 M10/M14 A3003 RMK AO2 T11031139,
5174,72234654824,2022-03-13T07:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0041,5","01067,5,M,N","016093,5,N,5","-0098,5","-0135,5","99999,9",,,,,,,,,"07,5,+01067,5,99,9","07,5,+03048,5,99,9","08,5,+03658,5,99,9","3,99,1,+01067,5,9","3,99,1,+03048,5,9","4,99,1,+03658,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,"10166,5,09899,5",,,MET10203/13/22 02:55:02 METAR KRNP 130755Z 19008KT 10SM BKN035 BKN100 OVC120 M10/M13 A3002 RMK AO2 T10981135,
5175,72234654824,2022-03-13T08:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"200,5,N,0051,5","01067,5,M,N","016093,5,N,5","-0093,5","-0130,5","99999,9",,,,,,,,,"08,5,+01067,5,99,9",,,"4,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,"10163,5,09896,5",,,MET08803/13/22 03:15:02 METAR KRNP 130815Z 20010KT 10SM OVC035 M09/M13 A3001 RMK AO2 T10931130,
5176,72234654824,2022-03-13T08:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0046,5","02896,5,M,N","016093,5,N,5","-0090,5","-0128,5","99999,9",,,,,,,,,"04,5,+01067,5,99,9","07,5,+02896,5,99,9","08,5,+03353,5,99,9","2,99,1,+01067,5,9","3,99,1,+02896,5,9","4,99,1,+03353,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,"10159,5,09892,5",,,MET10203/13/22 03:35:02 METAR KRNP 130835Z 19009KT 10SM SCT035 BKN095 OVC110 M09/M13 A3000 RMK AO2 T10901128,
5177,72234654824,2022-03-13T08:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0046,5","03048,5,M,N","016093,5,N,5","-0086,5","-0126,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,"10156,5,09889,5",,,MET08803/13/22 03:55:02 METAR KRNP 130855Z 19009KT 10SM OVC100 M09/M13 A2999 RMK AO2 T10861126,
5178,72234654824,2022-03-13T09:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0051,5","03048,5,M,N","016093,5,N,5","-0085,5","-0125,5","99999,9",,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,"10152,5,09886,5",,"0072,5",MET09103/13/22 04:15:02 METAR KRNP 130915Z 19010G14KT 10SM OVC100 M08/M12 A2998 RMK AO2 T10851125,
5179,72234654824,2022-03-13T09:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"200,5,N,0057,5","02438,5,M,N","016093,5,N,5","-0085,5","-0124,5","99999,9",,,,,,,,,"08,5,+02438,5,99,9",,,"4,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,"10152,5,09886,5",,"0077,5",MET09103/13/22 04:35:02 METAR KRNP 130935Z 20011G15KT 10SM OVC080 M08/M12 A2998 RMK AO2 T10851124,
5180,72234654824,2022-03-13T09:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0057,5","01981,5,M,N","016093,5,N,5","-0083,5","-0122,5","99999,9",,,,,,,,,"07,5,+01981,5,99,9","08,5,+02591,5,99,9",,"3,99,1,+01981,5,9","4,99,1,+02591,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,"10149,5,09882,5",,,MET09503/13/22 04:55:02 METAR KRNP 130955Z 19011KT 10SM BKN065 OVC085 M08/M12 A2997 RMK AO2 T10831122,
5181,72234654824,2022-03-13T10:15:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0046,5","01676,5,M,N","016093,5,N,5","-0083,5","-0123,5","99999,9",,,,,,,,,"07,5,+01676,5,99,9","08,5,+02286,5,99,9",,"3,99,1,+01676,5,9","4,99,1,+02286,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9",,,"10146,5,09879,5",,,MET09503/13/22 05:15:02 METAR KRNP 131015Z 19009KT 10SM BKN055 OVC075 M08/M12 A2996 RMK AO2 T10831123,
5182,72234654824,2022-03-13T10:35:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"190,5,N,0046,5","01981,5,M,N","016093,5,N,5","-0082,5","-0122,5","99999,9",,,,,,,,,"04,5,+01219,5,99,9","07,5,+01981,5,99,9","08,5,+02286,5,99,9","2,99,1,+01219,5,9","3,99,1,+01981,5,9","4,99,1,+02286,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,"10146,5,09879,5",,,MET10203/13/22 05:35:02 METAR KRNP 131035Z 19009KT 10SM SCT040 BKN065 OVC075 M08/M12 A2996 RMK AO2 T10821122,
5183,72234654824,2022-03-13T10:55:00,7,42.99306,-84.13889,224.3,"OWOSSO COMMUNITY AIRPORT, MI US",FM-15,KRNP ,V020,"180,5,N,0057,5","01097,5,M,N","016093,5,N,5","-0081,5","-0122,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00671,5,99,9","07,5,+01097,5,99,9","08,5,+01372,5,99,9","2,99,1,+00671,5,9","3,99,1,+01097,5,9","4,99,1,+01372,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,"10139,5,09872,5","71,5","0072,5",MET10903/13/22 05:55:02 METAR KRNP 131055Z 18011G14KT 10SM -SN SCT022 BKN036 OVC045 M08/M12 A2994 RMK AO2 T10811122,
