,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AU1,AU2,AW1,AW2,AW3,AW4,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MV1,MW1,OC1,REM,EQD
2508,72214753817,2022-02-04T19:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"280,5,N,0015,5","01311,5,M,N","006437,5,N,5","+0180,5","+0170,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"04,5,+00549,5,99,9","04,5,+00762,5,99,9","08,5,+01311,5,99,9","2,99,1,+00549,5,9","2,99,1,+00762,5,9","4,99,1,+01311,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","10193,5,10085,5",,"61,5",,MET09302/04/22 14:15:02 METAR KMGR 041915Z 28003KT 4SM -RA SCT018 SCT025 OVC043 18/17 A3010 RMK AO2,
2509,72214753817,2022-02-04T19:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0031,5","00244,5,M,N","011265,5,N,5","+0170,5","+0170,5","99999,9",,,,,"1,0,01,0,0,1,5",,"51,5",,,,"07,5,+00244,5,99,9","07,5,+00366,5,99,9","08,5,+00732,5,99,9","3,99,1,+00244,5,9","3,99,1,+00366,5,9","4,99,1,+00732,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10193,5,10085,5",,"51,5",,MET09302/04/22 14:35:02 METAR KMGR 041935Z 30006KT 7SM -DZ BKN008 BKN012 OVC024 17/17 A3010 RMK AO2,
2510,72214753817,2022-02-04T19:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0041,5","00183,5,M,N","011265,5,N,5","+0170,C","+0160,C","99999,9",,,,,"1,0,01,0,0,1,5",,"51,5",,,,"07,5,+00183,5,99,9","08,5,+00305,5,99,9",,"3,99,1,+00183,5,9","4,99,1,+00305,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10193,5,10085,5",,"51,5",,MET08602/04/22 14:55:02 METAR KMGR 041955Z 30008KT 7SM -DZ BKN006 OVC010 17/16 A3010 RMK AO2,R01    177TMP046R02    167DPT046
2511,72214753817,2022-02-04T20:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0021,5","00122,5,M,N","016093,5,N,5","+0160,5","+0160,5","99999,9",,,,,,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10196,5,10088,5",,,,MET07602/04/22 15:15:02 METAR KMGR 042015Z 30004KT 10SM OVC004 16/16 A3011 RMK AO2,
2512,72214753817,2022-02-04T20:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0026,5","01341,5,M,N","016093,5,N,5","+0160,5","+0150,5","99999,9",,,,,,,,,,,"04,5,+00122,5,99,9","04,5,+00274,5,99,9","07,5,+01341,5,99,9","2,99,1,+00122,5,9","2,99,1,+00274,5,9","3,99,1,+01341,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10193,5,10085,5",,,,MET09002/04/22 15:35:02 METAR KMGR 042035Z 30005KT 10SM SCT004 SCT009 BKN044 16/15 A3010 RMK AO2,
2513,72214753817,2022-02-04T20:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"280,5,N,0046,5","00183,5,M,N","016093,5,N,5","+0160,C","+0150,C","99999,9",,,,,,,,,,,"07,5,+00183,5,99,9","07,5,+00305,5,99,9","07,5,+01341,5,99,9","3,99,1,+00183,5,9","3,99,1,+00305,5,9","3,99,1,+01341,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10203,5,10095,5",,,,MET09002/04/22 15:55:02 METAR KMGR 042055Z 28009KT 10SM BKN006 BKN010 BKN044 16/15 A3013 RMK AO2,R01    167TMP046R02    157DPT046
2514,72214753817,2022-02-04T21:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0036,5","00183,5,M,N","011265,5,N,5","+0150,5","+0140,5","99999,9",,,,,"2,0,01,0,0,1,5",,"52,5",,,,"07,5,+00183,5,99,9","07,5,+00305,5,99,9","08,5,+01524,5,99,9","3,99,1,+00183,5,9","3,99,1,+00305,5,9","4,99,1,+01524,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10200,5,10092,5",,"55,5",,MET09202/04/22 16:15:02 METAR KMGR 042115Z 30007KT 7SM DZ BKN006 BKN010 OVC050 15/14 A3012 RMK AO2,
2515,72214753817,2022-02-04T21:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0150,5","+0140,5","99999,9",,,,,,,,,,,"04,5,+00244,5,99,9","04,5,+01067,5,99,9","07,5,+01524,5,99,9","2,99,1,+00244,5,9","2,99,1,+01067,5,9","3,99,1,+01524,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10200,5,10092,5",,,,MET09002/04/22 16:35:02 METAR KMGR 042135Z 30005KT 10SM SCT008 SCT035 BKN050 15/14 A3012 RMK AO2,
2516,72214753817,2022-02-04T21:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"340,5,N,0015,5","01524,5,M,N","016093,5,N,5","+0150,C","+0130,C","99999,9",,,,,,,,,,,"04,5,+00244,5,99,9","07,5,+01524,5,99,9",,"2,99,1,+00244,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10200,5,10092,5",,,,MET08302/04/22 16:55:02 METAR KMGR 042155Z 34003KT 10SM SCT008 BKN050 15/13 A3012 RMK AO2,R01    157TMP046R02    137DPT046
2517,72214753817,2022-02-04T22:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0021,5","01524,5,M,N","016093,5,N,5","+0150,5","+0130,5","99999,9",,,,,,,,,,,"08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10200,5,10092,5",,,,MET07602/04/22 17:15:02 METAR KMGR 042215Z 32004KT 10SM OVC050 15/13 A3012 RMK AO2,
2518,72214753817,2022-02-04T22:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"270,5,N,0041,5","01524,5,M,N","016093,5,N,5","+0140,5","+0130,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"04,5,+00152,5,99,9","08,5,+01524,5,99,9",,"2,99,1,+00152,5,9","4,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10210,5,10102,5",,"61,5",,MET08702/04/22 17:35:02 METAR KMGR 042235Z 27008KT 10SM -RA SCT005 OVC050 14/13 A3015 RMK AO2,
2519,72214753817,2022-02-04T22:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"270,5,N,0041,5","00335,5,M,N","011265,5,N,5","+0130,C","+0120,C","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00213,5,99,9","07,5,+00335,5,99,9","08,5,+01524,5,99,9","2,99,1,+00213,5,9","3,99,1,+00335,5,9","4,99,1,+01524,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10220,5,10112,5",,"65,5","0077,5",MET09502/04/22 17:55:02 METAR KMGR 042255Z 27008G15KT 7SM RA SCT007 BKN011 OVC050 13/12 A3018 RMK AO2,R01    137TMP046R02    127DPT046
2520,72214753817,2022-02-04T23:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0031,5","01463,5,M,N","016093,5,N,5","+0120,5","+0110,5","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00274,5,99,9","07,5,+01463,5,99,9","08,5,+01829,5,99,9","2,99,1,+00274,5,9","3,99,1,+01463,5,9","4,99,1,+01829,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10220,5,10112,5",,"65,5",,MET09302/04/22 18:15:02 METAR KMGR 042315Z 30006KT 10SM RA SCT009 BKN048 OVC060 12/11 A3018 RMK AO2,
2521,72214753817,2022-02-04T23:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0026,5","00975,5,M,N","011265,5,N,5","+0120,5","+0110,5","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00213,5,99,9","07,5,+00975,5,99,9","08,5,+01829,5,99,9","2,99,1,+00213,5,9","3,99,1,+00975,5,9","4,99,1,+01829,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10224,5,10115,5",,"65,5",,MET09202/04/22 18:35:02 METAR KMGR 042335Z 31005KT 7SM RA SCT007 BKN032 OVC060 12/11 A3019 RMK AO2,
2522,72214753817,2022-02-04T23:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"330,5,N,0026,5","00213,5,M,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"07,5,+00213,5,99,9","07,5,+00792,5,99,9","08,5,+01006,5,99,9","3,99,1,+00213,5,9","3,99,1,+00792,5,9","4,99,1,+01006,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10217,5,10108,5",,"65,5",,MET09302/04/22 18:55:02 METAR KMGR 042355Z 33005KT 10SM RA BKN007 BKN026 OVC033 12/11 A3017 RMK AO2,R01    127TMP046R02    117DPT046
2523,72214753817,2022-02-05T00:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0026,5","00152,5,M,N","016093,5,N,5","+0120,5","+0110,5","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"07,5,+00152,5,99,9","07,5,+00579,5,99,9","08,5,+00914,5,99,9","3,99,1,+00152,5,9","3,99,1,+00579,5,9","4,99,1,+00914,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10220,5,10112,5",,"65,5",,MET09302/04/22 19:15:01 METAR KMGR 050015Z 32005KT 10SM RA BKN005 BKN019 OVC030 12/11 A3018 RMK AO2,
2524,72214753817,2022-02-05T00:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"290,5,N,0021,5","00152,5,M,N","016093,5,N,5","+0120,5","+0110,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10220,5,10112,5",,"61,5",,MET08002/04/22 19:35:01 METAR KMGR 050035Z 29004KT 10SM -RA OVC005 12/11 A3018 RMK AO2,
2525,72214753817,2022-02-05T00:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0046,5","00152,5,M,N","016093,5,N,5","+0110,C","+0100,C","99999,9",,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10227,5,10118,5",,,,MET07602/04/22 19:55:01 METAR KMGR 050055Z 30009KT 10SM OVC005 11/10 A3020 RMK AO2,R01    117TMP046R02    107DPT046
2526,72214753817,2022-02-05T01:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"290,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0110,5","+0100,5","99999,9",,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10234,5,10125,5",,,"0082,5",MET07902/04/22 20:15:01 METAR KMGR 050115Z 29006G16KT 10SM OVC005 11/10 A3022 RMK AO2,
2527,72214753817,2022-02-05T01:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0041,5","00152,5,M,N","016093,5,N,5","+0100,5","+0100,5","99999,9",,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10230,5,10122,5",,,,MET07602/04/22 20:35:01 METAR KMGR 050135Z 30008KT 10SM OVC005 10/10 A3021 RMK AO2,
2528,72214753817,2022-02-05T01:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0046,5","00152,5,M,N","016093,5,N,5","+0100,C","+0090,C","99999,9",,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10230,5,10122,5",,,,MET07602/04/22 20:55:01 METAR KMGR 050155Z 31009KT 10SM OVC005 10/09 A3021 RMK AO2,R01    107TMP046R02    097DPT046
2529,72214753817,2022-02-05T02:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0057,5","00152,5,M,N","016093,5,N,5","+0100,5","+0080,5","99999,9",,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10234,5,10125,5",,,"0077,5",MET07902/04/22 21:15:01 METAR KMGR 050215Z 32011G15KT 10SM OVC005 10/08 A3022 RMK AO2,
2530,72214753817,2022-02-05T02:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0046,5","00213,5,M,N","016093,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10234,5,10125,5",,,"0077,5",MET07902/04/22 21:35:01 METAR KMGR 050235Z 31009G15KT 10SM OVC007 09/08 A3022 RMK AO2,
2531,72214753817,2022-02-05T02:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"300,5,N,0021,5","00213,5,M,N","016093,5,N,5","+0080,C","+0080,C","99999,9",,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10240,5,10132,5",,,,MET07602/04/22 21:55:01 METAR KMGR 050255Z 30004KT 10SM OVC007 08/08 A3024 RMK AO2,R01    087TMP046R02    087DPT046
2532,72214753817,2022-02-05T03:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10240,5,10132,5",,,,MET07602/04/22 22:15:01 METAR KMGR 050315Z 31007KT 10SM OVC007 08/07 A3024 RMK AO2,
2533,72214753817,2022-02-05T03:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10240,5,10132,5",,"61,5",,MET08002/04/22 22:35:01 METAR KMGR 050335Z 31007KT 10SM -RA OVC007 08/07 A3024 RMK AO2,
2534,72214753817,2022-02-05T03:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0051,5","00213,5,M,N","016093,5,N,5","+0080,C","+0070,C","99999,9",,,,,,,,,,,"07,5,+00213,5,99,9","08,5,+00396,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00396,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10240,5,10132,5",,,,MET08302/04/22 22:55:02 METAR KMGR 050355Z 31010KT 10SM BKN007 OVC013 08/07 A3024 RMK AO2,R01    087TMP046R02    077DPT046
2535,72214753817,2022-02-05T04:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0031,5","00274,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,,,,,,"07,5,+00274,5,99,9","08,5,+00396,5,99,9",,"3,99,1,+00274,5,9","4,99,1,+00396,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10244,5,10135,5",,,,MET08302/04/22 23:15:02 METAR KMGR 050415Z 32006KT 10SM BKN009 OVC013 08/07 A3025 RMK AO2,
2536,72214753817,2022-02-05T04:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0026,5","00274,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,,,,,,"07,5,+00274,5,99,9","07,5,+03048,5,99,9",,"3,99,1,+00274,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10244,5,10135,5",,,,MET08302/04/22 23:35:02 METAR KMGR 050435Z 32005KT 10SM BKN009 BKN100 08/07 A3025 RMK AO2,
2537,72214753817,2022-02-05T04:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0026,5","00274,5,M,N","016093,5,N,5","+0080,C","+0070,C","99999,9",,,,,,,,,,,"07,5,+00274,5,99,9","08,5,+00488,5,99,9",,"3,99,1,+00274,5,9","4,99,1,+00488,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10244,5,10135,5",,,,MET08302/04/22 23:55:02 METAR KMGR 050455Z 31005KT 10SM BKN009 OVC016 08/07 A3025 RMK AO2,R01    087TMP046R02    077DPT046
2538,72214753817,2022-02-05T04:59:00,O,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",SOD  ,KMGR ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,03,TS  ,5","AU,16,RA  ,5","AU,14,DZ  ,5",,,,,,,,,,,,,,,,,,,,,
2539,72214753817,2022-02-05T05:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0031,5","00213,5,M,N","016093,5,N,5","+0070,5","+0070,5","99999,9",,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10247,5,10139,5",,,,MET07602/05/22 00:15:02 METAR KMGR 050515Z 31006KT 10SM OVC007 07/07 A3026 RMK AO2,
2540,72214753817,2022-02-05T05:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0070,5","+0060,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10247,5,10139,5",,"61,5",,MET08002/05/22 00:35:02 METAR KMGR 050535Z 31007KT 10SM -RA OVC007 07/06 A3026 RMK AO2,
2541,72214753817,2022-02-05T05:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0070,C","+0060,C","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10247,5,10139,5",,"61,5",,MET08002/05/22 00:55:02 METAR KMGR 050555Z 31007KT 10SM -RA OVC007 07/06 A3026 RMK AO2,R01    077TMP046R02    067DPT046
2542,72214753817,2022-02-05T06:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"330,5,V,0046,5","00152,5,M,N","016093,5,N,5","+0070,5","+0060,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10247,5,10139,5",,"61,5","0077,5",MET08302/05/22 01:15:02 METAR KMGR 050615Z 33009G15KT 10SM -RA OVC005 07/06 A3026 RMK AO2,
2543,72214753817,2022-02-05T06:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00152,5,M,N","016093,5,N,5","+0060,5","+0060,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10251,5,10142,5",,"61,5",,MET08002/05/22 01:35:02 METAR KMGR 050635Z 31007KT 10SM -RA OVC005 06/06 A3027 RMK AO2,
2544,72214753817,2022-02-05T06:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"310,5,N,0036,5","00152,5,M,N","016093,5,N,5","+0060,C","+0050,C","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10254,5,10145,5",,"65,5",,MET07902/05/22 01:55:02 METAR KMGR 050655Z 31007KT 10SM RA OVC005 06/05 A3028 RMK AO2,R01    067TMP046R02    057DPT046
2545,72214753817,2022-02-05T07:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"330,5,V,0067,5","00213,5,M,N","016093,5,N,5","+0060,5","+0050,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"07,5,+00213,5,99,9","08,5,+00396,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00396,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10254,5,10145,5",,"61,5","0082,5",MET09002/05/22 02:15:02 METAR KMGR 050715Z 33013G16KT 10SM -RA BKN007 OVC013 06/05 A3028 RMK AO2,
2546,72214753817,2022-02-05T07:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"330,5,N,0046,5","00274,5,M,N","016093,5,N,5","+0060,5","+0050,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00274,5,99,9",,,"4,99,1,+00274,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10257,5,10149,5",,"61,5","0118,5",MET08302/05/22 02:35:02 METAR KMGR 050735Z 33009G23KT 10SM -RA OVC009 06/05 A3029 RMK AO2,
2547,72214753817,2022-02-05T07:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"340,5,N,0057,5","00213,5,M,N","016093,5,N,5","+0050,C","+0050,C","99999,9",,,,,"2,0,02,0,0,1,5",,"62,5",,,,"07,5,+00213,5,99,9","08,5,+00427,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10251,5,10142,5",,"65,5","0077,5",MET08902/05/22 02:55:02 METAR KMGR 050755Z 34011G15KT 10SM RA BKN007 OVC014 05/05 A3027 RMK AO2,R01    057TMP046R02    057DPT046
2548,72214753817,2022-02-05T08:15:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0036,5","00274,5,M,N","016093,5,N,5","+0050,5","+0040,5","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00274,5,99,9",,,"4,99,1,+00274,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10251,5,10142,5",,"61,5",,MET08002/05/22 03:15:02 METAR KMGR 050815Z 32007KT 10SM -RA OVC009 05/04 A3027 RMK AO2,
2549,72214753817,2022-02-05T08:35:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"330,5,N,0046,5","00213,5,M,N","016093,5,N,5","+0050,5","+0040,5","99999,9",,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10254,5,10145,5",,,,MET07602/05/22 03:35:02 METAR KMGR 050835Z 33009KT 10SM OVC007 05/04 A3028 RMK AO2,
2550,72214753817,2022-02-05T08:55:00,7,31.08333,-83.8,86.3,"MOULTRIE AIRPORT, GA US",FM-15,KMGR ,V020,"320,5,N,0051,5","00213,5,M,N","016093,5,N,5","+0050,C","+0030,C","99999,9",,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10257,5,10149,5",,"61,5","0072,5",MET08302/05/22 03:55:02 METAR KMGR 050855Z 32010G14KT 10SM -RA OVC007 05/03 A3029 RMK AO2,R01    057TMP046R02    037DPT046
