,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AU2,AW1,AW2,AW3,AW4,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MV1,MW1,OC1,REM,EQD
2422,72073800267,2022-02-04T16:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","00792,5,M,N","016093,5,N,5","+0180,5","+0170,5","99999,9",,,,,,,,,,,,"07,5,+00792,5,99,9","07,5,+00975,5,99,9","08,5,+01189,5,99,9","3,99,1,+00792,5,9","3,99,1,+00975,5,9","4,99,1,+01189,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9","10207,5,10110,5",,,,MET09002/04/22 11:15:02 METAR KTVI 041615Z 00000KT 10SM BKN026 BKN032 OVC039 18/17 A3014 RMK AO2,
2423,72073800267,2022-02-04T16:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0015,5","00671,5,M,N","016093,5,N,5","+0180,5","+0170,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10207,5,10110,5",,"61,5",,MET08002/04/22 11:35:02 METAR KTVI 041635Z 21003KT 10SM -RA OVC022 18/17 A3014 RMK AO2,
2424,72073800267,2022-02-04T16:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","00549,5,M,N","016093,5,N,5","+0180,C","+0170,C","99999,9",,,,,,"1,0,01,0,0,1,5",,"51,5",,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","10207,5,10110,5",,"51,5",,MET08002/04/22 11:55:02 METAR KTVI 041655Z 00000KT 10SM -DZ OVC018 18/17 A3014 RMK AO2,R01    187TMP046R02    177DPT046
2425,72073800267,2022-02-04T17:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0015,5","00488,5,M,N","016093,5,N,5","+0180,5","+0170,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9","10207,5,10110,5",,"61,5",,MET08002/04/22 12:15:02 METAR KTVI 041715Z 21003KT 10SM -RA OVC016 18/17 A3014 RMK AO2,
2426,72073800267,2022-02-04T17:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","00488,5,M,N","016093,5,N,5","+0180,5","+0170,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9","10203,5,10107,5",,"61,5",,MET08002/04/22 12:35:02 METAR KTVI 041735Z 00000KT 10SM -RA OVC016 18/17 A3013 RMK AO2,
2427,72073800267,2022-02-04T17:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","00427,5,M,N","004023,5,N,5","+0180,C","+0170,C","99999,9",,,,,,"3,0,02,0,0,1,5",,"63,5",,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10200,5,10103,5",,"63,5",,MET08302/04/22 12:55:02 METAR KTVI 041755Z 00000KT 2 1/2SM +RA OVC014 18/17 A3012 RMK AO2,R01    187TMP046R02    177DPT046
2428,72073800267,2022-02-04T18:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0021,5","00427,5,M,N","008047,5,N,5","+0180,5","+0170,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"07,5,+00427,5,99,9","08,5,+00853,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00853,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10200,5,10103,5",,"65,5",,MET08502/04/22 13:15:02 METAR KTVI 041815Z 31004KT 5SM RA BKN014 OVC028 18/17 A3012 RMK AO2,
2429,72073800267,2022-02-04T18:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0015,5","00914,5,M,N","016093,5,N,5","+0180,5","+0170,5","99999,9",,,,,,,,,,,,"04,5,+00396,5,99,9","08,5,+00914,5,99,9",,"2,99,1,+00396,5,9","4,99,1,+00914,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9","10200,5,10103,5",,,,MET08302/04/22 13:35:02 METAR KTVI 041835Z 31003KT 10SM SCT013 OVC030 18/17 A3012 RMK AO2,
2430,72073800267,2022-02-04T18:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","01036,5,M,N","006437,5,N,5","+0170,C","+0170,C","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10200,5,10103,5",,"65,5",,MET07802/04/22 13:55:02 METAR KTVI 041855Z 00000KT 4SM RA OVC034 17/17 A3012 RMK AO2,R01    177TMP046R02    177DPT046
2431,72073800267,2022-02-04T19:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"290,5,N,0015,5","00518,5,M,N","011265,5,N,5","+0180,5","+0170,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00152,5,99,9","07,5,+00518,5,99,9","08,5,+01097,5,99,9","2,99,1,+00152,5,9","3,99,1,+00518,5,9","4,99,1,+01097,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10200,5,10103,5",,"65,5",,MET09202/04/22 14:15:02 METAR KTVI 041915Z 29003KT 7SM RA SCT005 BKN017 OVC036 18/17 A3012 RMK AO2,
2432,72073800267,2022-02-04T19:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"300,5,N,0021,5","00518,5,M,N","006437,5,N,5","+0170,5","+0170,5","99999,9",,,,,,"2,0,01,0,0,1,5",,"52,5",,,,"04,5,+00152,5,99,9","08,5,+00518,5,99,9",,"2,99,1,+00152,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10196,5,10100,5",,"55,5",,MET08502/04/22 14:35:02 METAR KTVI 041935Z 30004KT 4SM DZ SCT005 OVC017 17/17 A3011 RMK AO2,
2433,72073800267,2022-02-04T19:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0021,5","00305,5,M,N","011265,5,N,5","+0170,C","+0170,C","99999,9",,,,,,"2,0,01,0,0,1,5",,"52,5",,,,"07,5,+00305,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00305,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10196,5,10100,5",,"55,5",,MET08502/04/22 14:55:02 METAR KTVI 041955Z 32004KT 7SM DZ BKN010 OVC017 17/17 A3011 RMK AO2,R01    177TMP046R02    177DPT046
2434,72073800267,2022-02-04T20:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"340,5,N,0041,5","00183,5,M,N","016093,5,N,5","+0170,5","+0160,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"07,5,+00183,5,99,9","07,5,+00305,5,99,9","08,5,+01219,5,99,9","3,99,1,+00183,5,9","3,99,1,+00305,5,9","4,99,1,+01219,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10190,5,10093,5",,"61,5",,MET09402/04/22 15:15:02 METAR KTVI 042015Z 34008KT 10SM -RA BKN006 BKN010 OVC040 17/16 A3009 RMK AO2,
2435,72073800267,2022-02-04T20:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00122,5,M,N","016093,5,N,5","+0160,5","+0160,5","99999,9",,,,,,,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10196,5,10100,5",,,,MET07602/04/22 15:35:02 METAR KTVI 042035Z 32006KT 10SM OVC004 16/16 A3011 RMK AO2,
2436,72073800267,2022-02-04T20:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"300,5,N,0051,5","00122,5,M,N","016093,5,N,5","+0160,C","+0150,C","99999,9",,,,,,,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10200,5,10103,5",,,"0082,5",MET07902/04/22 15:55:02 METAR KTVI 042055Z 30010G16KT 10SM OVC004 16/15 A3012 RMK AO2,R01    167TMP046R02    157DPT046
2437,72073800267,2022-02-04T21:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0041,5","00183,5,M,N","016093,5,N,5","+0150,5","+0140,5","99999,9",,,,,,,,,,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10200,5,10103,5",,,,MET07602/04/22 16:15:02 METAR KTVI 042115Z 33008KT 10SM OVC006 15/14 A3012 RMK AO2,
2438,72073800267,2022-02-04T21:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0150,5","+0130,5","99999,9",,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10203,5,10107,5",,,,MET07602/04/22 16:35:02 METAR KTVI 042135Z 32006KT 10SM OVC008 15/13 A3013 RMK AO2,
2439,72073800267,2022-02-04T21:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0150,C","+0130,C","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+01494,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10200,5,10103,5",,,,MET08302/04/22 16:55:02 METAR KTVI 042155Z 32006KT 10SM BKN008 OVC049 15/13 A3012 RMK AO2,R01    157TMP046R02    137DPT046
2440,72073800267,2022-02-04T22:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"290,5,N,0021,5","00244,5,M,N","016093,5,N,5","+0140,5","+0130,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+01433,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10207,5,10110,5",,,,MET08302/04/22 17:15:02 METAR KTVI 042215Z 29004KT 10SM BKN008 OVC047 14/13 A3014 RMK AO2,
2441,72073800267,2022-02-04T22:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"270,5,N,0021,5","00244,5,M,N","016093,5,N,5","+0140,5","+0130,5","99999,9",,,,,,"3,0,02,0,0,1,5",,"63,5",,,,"07,5,+00244,5,99,9","08,5,+01433,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10217,5,10120,5",,"63,5",,MET08702/04/22 17:35:02 METAR KTVI 042235Z 27004KT 10SM +RA BKN008 OVC047 14/13 A3017 RMK AO2,
2442,72073800267,2022-02-04T22:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0031,5","01494,5,M,N","011265,5,N,5","+0130,C","+0120,C","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00213,5,99,9","07,5,+01494,5,99,9","08,5,+02134,5,99,9","2,99,1,+00213,5,9","3,99,1,+01494,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10217,5,10120,5",,"65,5","0077,5",MET09502/04/22 17:55:02 METAR KTVI 042255Z 31006G15KT 7SM RA SCT007 BKN049 OVC070 13/12 A3017 RMK AO2,R01    137TMP046R02    127DPT046
2443,72073800267,2022-02-04T23:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0130,5","+0120,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"04,5,+00213,5,99,9","07,5,+01829,5,99,9","08,5,+02134,5,99,9","2,99,1,+00213,5,9","3,99,1,+01829,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10224,5,10127,5",,"65,5",,MET09302/04/22 18:15:02 METAR KTVI 042315Z 31006KT 10SM RA SCT007 BKN060 OVC070 13/12 A3019 RMK AO2,
2444,72073800267,2022-02-04T23:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0120,5","+0120,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"07,5,+00152,5,99,9","08,5,+01829,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10224,5,10127,5",,"65,5",,MET08602/04/22 18:35:02 METAR KTVI 042335Z 33006KT 10SM RA BKN005 OVC060 12/12 A3019 RMK AO2,
2445,72073800267,2022-02-04T23:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"300,5,N,0021,5","00152,5,M,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10224,5,10127,5",,"65,5",,MET07902/04/22 18:55:02 METAR KTVI 042355Z 30004KT 10SM RA OVC005 12/11 A3019 RMK AO2,R01    127TMP046R02    117DPT046
2446,72073800267,2022-02-05T00:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"999,9,C,0000,5","00152,5,M,N","016093,5,N,5","+0120,5","+0110,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10224,5,10127,5",,"61,5",,MET08002/04/22 19:15:01 METAR KTVI 050015Z 00000KT 10SM -RA OVC005 12/11 A3019 RMK AO2,
2447,72073800267,2022-02-05T00:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0120,5","+0110,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"07,5,+00152,5,99,9","08,5,+02134,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10224,5,10127,5",,"61,5",,MET08702/04/22 19:35:01 METAR KTVI 050035Z 32006KT 10SM -RA BKN005 OVC070 12/11 A3019 RMK AO2,
2448,72073800267,2022-02-05T00:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0036,5","00152,5,M,N","016093,5,N,5","+0110,C","+0100,C","99999,9",,,,,,,,,,,,"07,5,+00152,5,99,9","07,5,+00305,5,99,9","08,5,+02134,5,99,9","3,99,1,+00152,5,9","3,99,1,+00305,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10230,5,10134,5",,,,MET09002/04/22 19:55:01 METAR KTVI 050055Z 31007KT 10SM BKN005 BKN010 OVC070 11/10 A3021 RMK AO2,R01    117TMP046R02    107DPT046
2449,72073800267,2022-02-05T01:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0046,5","00213,5,M,N","016093,5,N,5","+0110,5","+0100,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10234,5,10137,5",,"65,5",,MET07902/04/22 20:15:01 METAR KTVI 050115Z 33009KT 10SM RA OVC007 11/10 A3022 RMK AO2,
2450,72073800267,2022-02-05T01:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00213,5,M,N","016093,5,N,5","+0100,5","+0090,5","99999,9",,,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10234,5,10137,5",,,,MET07602/04/22 20:35:01 METAR KTVI 050135Z 32006KT 10SM OVC007 10/09 A3022 RMK AO2,
2451,72073800267,2022-02-05T01:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0031,5","00213,5,M,N","016093,5,N,5","+0100,C","+0090,C","99999,9",,,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10227,5,10130,5",,,,MET07602/04/22 20:55:01 METAR KTVI 050155Z 33006KT 10SM OVC007 10/09 A3020 RMK AO2,R01    107TMP046R02    097DPT046
2452,72073800267,2022-02-05T02:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0041,5","00152,5,M,N","016093,5,N,5","+0100,5","+0080,5","99999,9",,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10234,5,10137,5",,,,MET07602/04/22 21:15:01 METAR KTVI 050215Z 32008KT 10SM OVC005 10/08 A3022 RMK AO2,
2453,72073800267,2022-02-05T02:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0036,5","00152,5,M,N","016093,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10237,5,10140,5",,,,MET07602/04/22 21:35:01 METAR KTVI 050235Z 33007KT 10SM OVC005 09/08 A3023 RMK AO2,
2454,72073800267,2022-02-05T02:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0036,5","00152,5,M,N","016093,5,N,5","+0080,C","+0080,C","99999,9",,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10240,5,10144,5",,,,MET07602/04/22 21:55:01 METAR KTVI 050255Z 32007KT 10SM OVC005 08/08 A3024 RMK AO2,R01    087TMP046R02    087DPT046
2455,72073800267,2022-02-05T03:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"290,5,N,0026,5","00152,5,M,N","016093,5,N,5","+0080,5","+0080,5","99999,9",,,,,,"1,0,01,0,0,1,5",,"51,5",,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10244,5,10147,5",,"51,5",,MET08002/04/22 22:15:01 METAR KTVI 050315Z 29005KT 10SM -DZ OVC005 08/08 A3025 RMK AO2,
2456,72073800267,2022-02-05T03:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10240,5,10144,5",,,,MET07602/04/22 22:35:01 METAR KTVI 050335Z 33006KT 10SM OVC005 08/07 A3024 RMK AO2,
2457,72073800267,2022-02-05T03:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0080,C","+0070,C","99999,9",,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10244,5,10147,5",,,,MET07602/04/22 22:55:02 METAR KTVI 050355Z 32006KT 10SM OVC005 08/07 A3025 RMK AO2,R01    087TMP046R02    077DPT046
2458,72073800267,2022-02-05T04:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"310,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10247,5,10151,5",,"61,5",,MET08002/04/22 23:15:02 METAR KTVI 050415Z 31007KT 10SM -RA OVC007 08/07 A3026 RMK AO2,
2459,72073800267,2022-02-05T04:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0080,5","+0070,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10247,5,10151,5",,"61,5",,MET08002/04/22 23:35:02 METAR KTVI 050435Z 33008KT 10SM -RA OVC007 08/07 A3026 RMK AO2,
2460,72073800267,2022-02-05T04:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0070,C","+0060,C","99999,9",,,,,,,,,,,,"07,5,+00213,5,99,9","08,5,+00427,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10251,5,10154,5",,,,MET08302/04/22 23:55:02 METAR KTVI 050455Z 33008KT 10SM BKN007 OVC014 07/06 A3027 RMK AO2,R01    077TMP046R02    067DPT046
2461,72073800267,2022-02-05T04:59:00,O,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",SOD  ,KTVI ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,03,TS  ,5","AU,16,RA  ,5","AU,14,DZ  ,5",,,,,,,,,,,,,,,,,,,,,,
2462,72073800267,2022-02-05T05:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"330,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0070,5","+0060,5","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"07,5,+00213,5,99,9","08,5,+00366,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00366,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10251,5,10154,5",,"61,5",,MET08702/05/22 00:15:02 METAR KTVI 050515Z 33008KT 10SM -RA BKN007 OVC012 07/06 A3027 RMK AO2,
2463,72073800267,2022-02-05T05:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"320,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0070,5","+0060,5","99999,9",,,,,,"2,0,02,0,0,1,5",,"62,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10251,5,10154,5",,"65,5",,MET07902/05/22 00:35:02 METAR KTVI 050535Z 32008KT 10SM RA OVC007 07/06 A3027 RMK AO2,
2464,72073800267,2022-02-05T05:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"350,5,N,0057,5","00213,5,M,N","016093,5,N,5","+0070,C","+0060,C","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10244,5,10147,5",,"61,5","0082,5",MET08302/05/22 00:55:02 METAR KTVI 050555Z 35011G16KT 10SM -RA OVC007 07/06 A3025 RMK AO2,R01    077TMP046R02    067DPT046
