,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
1330,72032104893,2022-01-19T06:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"250,5,N,0077,5","00640,5,M,N","011265,5,N,5","+0020,5","+0000,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","09953,5,09724,5","71,5","0113,5",MET08201/19/22 01:35:01 METAR KSLH 190635Z 25015G22KT 7SM -SN OVC021 02/00 A2939 RMK AO2,
1331,72032104893,2022-01-19T06:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"250,5,N,0067,5","00549,5,M,N","008047,5,N,5","+0020,C","+0000,C","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09953,5,09724,5","71,5","0093,5",MET08201/19/22 01:55:01 METAR KSLH 190655Z 25013G18KT 5SM -SN OVC018 02/00 A2939 RMK AO2,R01    027TMP046R02    007DPT046
1332,72032104893,2022-01-19T07:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"240,5,N,0057,5","00549,5,M,N","011265,5,N,5","+0020,5","+0000,5","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00671,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00671,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09953,5,09724,5",,"0093,5",MET08501/19/22 02:15:01 METAR KSLH 190715Z 24011G18KT 7SM BKN018 OVC022 02/00 A2939 RMK AO2,
1333,72032104893,2022-01-19T07:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0067,5","00549,5,M,N","016093,5,N,5","+0020,5","+0000,5","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09956,5,09727,5",,"0108,5",MET08601/19/22 02:35:01 METAR KSLH 190735Z 26013G21KT 10SM BKN018 OVC024 02/00 A2940 RMK AO2,
1334,72032104893,2022-01-19T07:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"250,5,N,0072,5","00549,5,M,N","011265,5,N,5","+0020,C","+0000,C","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09963,5,09734,5",,"0098,5",MET08501/19/22 02:55:01 METAR KSLH 190755Z 25014G19KT 7SM BKN018 OVC024 02/00 A2942 RMK AO2,R01    027TMP046R02    007DPT046
1335,72032104893,2022-01-19T08:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0082,5","00549,5,M,N","004828,5,N,5","+0010,5","+0000,5","99999,9",,,,,,"0,0,00,1,0,1,5","10,5",,"04,5,+00335,5,99,9","08,5,+00549,5,99,9",,"2,99,1,+00335,5,9","4,99,1,+00549,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","09966,5,09737,5",,"0103,5",MET08801/19/22 03:15:01 METAR KSLH 190815Z 26016G20KT 3SM BR SCT011 OVC018 01/00 A2943 RMK AO2,
1336,72032104893,2022-01-19T08:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"240,5,N,0041,5","01280,5,M,N","016093,5,N,5","+0010,5","+0000,5","99999,9",,,,,,,,,"04,5,+00396,5,99,9","04,5,+00610,5,99,9","08,5,+01280,5,99,9","2,99,1,+00396,5,9","2,99,1,+00610,5,9","4,99,1,+01280,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9","09970,5,09740,5",,"0082,5",MET09301/19/22 03:35:01 METAR KSLH 190835Z 24008G16KT 10SM SCT013 SCT020 OVC042 01/00 A2944 RMK AO2,
1337,72032104893,2022-01-19T08:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"240,5,N,0051,5","01372,5,M,N","016093,5,N,5","+0010,C","+0000,C","99999,9",,,,,,,,,"08,5,+01372,5,99,9",,,"4,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9","09970,5,09740,5",,"0082,5",MET07901/19/22 03:55:01 METAR KSLH 190855Z 24010G16KT 10SM OVC045 01/00 A2944 RMK AO2,R01    017TMP046R02    007DPT046
1338,72032104893,2022-01-19T09:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"240,5,N,0041,5","01372,5,M,N","016093,5,N,5","+0010,5","+0000,5","99999,9",,,,,,,,,"08,5,+01372,5,99,9",,,"4,99,1,+01372,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9","09970,5,09740,5",,,MET07701/19/22 04:15:01 METAR KSLH 190915Z 24008KT 10SM OVC045 01/M00 A2944 RMK AO2,
1339,72032104893,2022-01-19T09:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"250,5,N,0051,5","01341,5,M,N","016093,5,N,5","+0020,5","+0000,5","99999,9",,,,,,,,,"04,5,+00732,5,99,9","07,5,+01341,5,99,9","08,5,+01524,5,99,9","2,99,1,+00732,5,9","3,99,1,+01341,5,9","4,99,1,+01524,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","09973,5,09744,5",,"0077,5",MET09401/19/22 04:35:01 METAR KSLH 190935Z 25010G15KT 10SM SCT024 BKN044 OVC050 02/M00 A2945 RMK AO2,
1340,72032104893,2022-01-19T09:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,V,0057,5","00945,5,M,N","016093,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,"04,5,+00701,5,99,9","07,5,+00945,5,99,9","08,5,+01494,5,99,9","2,99,1,+00701,5,9","3,99,1,+00945,5,9","4,99,1,+01494,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","09973,5,09744,5",,"0093,5",MET09401/19/22 04:55:01 METAR KSLH 190955Z 26011G18KT 10SM SCT023 BKN031 OVC049 02/M01 A2945 RMK AO2,R01    027TMP046R02   M017DPT046
1341,72032104893,2022-01-19T10:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0077,5","00579,5,M,N","016093,5,N,5","+0020,5","-0010,5","99999,9",,,,,,,,,"07,5,+00579,5,99,9","07,5,+00945,5,99,9","08,5,+01280,5,99,9","3,99,1,+00579,5,9","3,99,1,+00945,5,9","4,99,1,+01280,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9","09973,5,09744,5",,"0134,5",MET09401/19/22 05:15:01 METAR KSLH 191015Z 26015G26KT 10SM BKN019 BKN031 OVC042 02/M01 A2945 RMK AO2,
1342,72032104893,2022-01-19T10:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0088,5","00762,5,M,N","016093,5,N,5","+0010,5","-0010,5","99999,9",,,,,,,,,"04,5,+00579,5,99,9","07,5,+00762,5,99,9","08,5,+01676,5,99,9","2,99,1,+00579,5,9","3,99,1,+00762,5,9","4,99,1,+01676,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9","09976,5,09747,5",,"0124,5",MET09401/19/22 05:35:01 METAR KSLH 191035Z 26017G24KT 10SM SCT019 BKN025 OVC055 01/M01 A2946 RMK AO2,
1343,72032104893,2022-01-19T10:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0088,5","00549,5,M,N","016093,5,N,5","+0000,C","-0030,C","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09986,5,09757,5",,"0134,5",MET08701/19/22 05:55:01 METAR KSLH 191055Z 29017G26KT 10SM BKN018 OVC023 00/M03 A2949 RMK AO2,R01    007TMP046R02   M037DPT046
1344,72032104893,2022-01-19T11:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0108,5","00549,5,M,N","016093,5,N,5","-0010,5","-0040,5","99999,9",,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","09997,5,09767,5",,"0134,5",MET08101/19/22 06:15:01 METAR KSLH 191115Z 29021G26KT 10SM OVC018 M01/M04 A2952 RMK AO2,
1345,72032104893,2022-01-19T11:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0108,5","00671,5,M,N","016093,5,N,5","-0010,5","-0050,5","99999,9",,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10003,5,09774,5",,"0144,5",MET08101/19/22 06:35:01 METAR KSLH 191135Z 28021G28KT 10SM OVC022 M01/M05 A2954 RMK AO2,
1346,72032104893,2022-01-19T11:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0098,5","00671,5,M,N","011265,5,N,5","-0020,C","-0050,C","99999,9",,,,,,,,,"07,5,+00671,5,99,9","08,5,+00884,5,99,9",,"3,99,1,+00671,5,9","4,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10007,5,09777,5",,"0170,5",MET08701/19/22 06:55:01 METAR KSLH 191155Z 28019G33KT 7SM BKN022 OVC029 M02/M05 A2955 RMK AO2,R01   M027TMP046R02   M057DPT046
1347,72032104893,2022-01-19T12:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0088,5","01006,5,M,N","016093,5,N,5","-0030,5","-0070,5","99999,9",,,,,,,,,"04,5,+00671,5,99,9","08,5,+01006,5,99,9",,"2,99,1,+00671,5,9","4,99,1,+01006,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10014,5,09784,5",,"0154,5",MET08801/19/22 07:15:02 METAR KSLH 191215Z 28017G30KT 10SM SCT022 OVC033 M03/M07 A2957 RMK AO2,
1348,72032104893,2022-01-19T12:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0098,5","01158,5,M,N","016093,5,N,5","-0030,5","-0080,5","99999,9",,,,,,,,,"07,5,+01158,5,99,9","07,5,+01402,5,99,9","08,5,+01676,5,99,9","3,99,1,+01158,5,9","3,99,1,+01402,5,9","4,99,1,+01676,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01158,1,99,9,99,9","10017,5,09787,5",,"0134,5",MET09501/19/22 07:35:02 METAR KSLH 191235Z 28019G26KT 10SM BKN038 BKN046 OVC055 M03/M08 A2958 RMK AO2,
1349,72032104893,2022-01-19T12:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0098,5","01311,5,M,N","016093,5,N,5","-0030,C","-0080,C","99999,9",,,,,,,,,"07,5,+01311,5,99,9","08,5,+01676,5,99,9",,"3,99,1,+01311,5,9","4,99,1,+01676,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01311,1,99,9,99,9","10024,5,09794,5",,"0124,5",MET08801/19/22 07:55:02 METAR KSLH 191255Z 28019G24KT 10SM BKN043 OVC055 M03/M08 A2960 RMK AO2,R01   M037TMP046R02   M087DPT046
1350,72032104893,2022-01-19T13:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0093,5","01433,5,M,N","016093,5,N,5","-0040,5","-0090,5","99999,9",,,,,,,,,"04,5,+01006,5,99,9","08,5,+01433,5,99,9",,"2,99,1,+01006,5,9","4,99,1,+01433,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01006,1,99,9,99,9","10030,5,09800,5",,"0180,5",MET08801/19/22 08:15:02 METAR KSLH 191315Z 27018G35KT 10SM SCT033 OVC047 M04/M09 A2962 RMK AO2,
1351,72032104893,2022-01-19T13:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0103,5","00884,5,M,N","016093,5,N,5","-0040,5","-0090,5","99999,9",,,,,,,,,"07,5,+00884,5,99,9","07,5,+01006,5,99,9","08,5,+01494,5,99,9","3,99,1,+00884,5,9","3,99,1,+01006,5,9","4,99,1,+01494,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10037,5,09807,5",,"0139,5",MET09501/19/22 08:35:02 METAR KSLH 191335Z 29020G27KT 10SM BKN029 BKN033 OVC049 M04/M09 A2964 RMK AO2,
1352,72032104893,2022-01-19T13:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0093,5","00823,5,M,N","008047,5,N,5","-0050,C","-0080,C","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00823,5,99,9","08,5,+00975,5,99,9",,"3,99,1,+00823,5,9","4,99,1,+00975,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9","10044,5,09813,5","71,5","0149,5",MET08901/19/22 08:55:02 METAR KSLH 191355Z 28018G29KT 5SM -SN BKN027 OVC032 M05/M08 A2966 RMK A,R01   M057TMP046R02   M087DPT046
1353,72032104893,2022-01-19T14:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0124,5","00823,5,M,N","008047,5,N,5","-0050,5","-0090,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00823,5,99,9","08,5,+01006,5,99,9",,"3,99,1,+00823,5,9","4,99,1,+01006,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9","10051,5,09820,5","71,5","0160,5",MET09101/19/22 09:15:02 METAR KSLH 191415Z 28024G31KT 5SM -SN BKN027 OVC033 M05/M09 A2968 RMK AO2,
1354,72032104893,2022-01-19T14:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0082,5","01006,5,M,N","008047,5,N,5","-0060,5","-0100,5","99999,9",,,,,,"0,0,00,7,0,1,5","05,1",,"04,5,+00762,5,99,9","08,5,+01006,5,99,9",,"2,99,1,+00762,5,9","4,99,1,+01006,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10058,5,09827,5","05,5","0154,5",MET09001/19/22 09:35:02 METAR KSLH 191435Z 27016G30KT 5SM HZ SCT025 OVC033 M06/M10 A2970 RMK AO2,
1355,72032104893,2022-01-19T14:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0098,5","02134,5,M,N","016093,5,N,5","-0060,C","-0120,C","99999,9",,,,,,,,,"04,5,+00762,5,99,9","04,5,+01067,5,99,9","08,5,+02134,5,99,9","2,99,1,+00762,5,9","2,99,1,+01067,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10064,5,09833,5",,"0149,5",MET09501/19/22 09:55:02 METAR KSLH 191455Z 27019G29KT 10SM SCT025 SCT035 OVC070 M06/M12 A2972 RMK AO2,R01   M067TMP046R02   M127DPT046
1356,72032104893,2022-01-19T15:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"270,5,N,0093,5","02134,5,M,N","016093,5,N,5","-0060,5","-0120,5","99999,9",,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10068,5,09837,5",,"0134,5",MET08101/19/22 10:15:02 METAR KSLH 191515Z 27018G26KT 10SM OVC070 M06/M12 A2973 RMK AO2,
1357,72032104893,2022-01-19T15:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0093,5","02134,5,M,N","016093,5,N,5","-0060,5","-0120,5","99999,9",,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10075,5,09843,5",,"0154,5",MET08101/19/22 10:35:02 METAR KSLH 191535Z 26018G30KT 10SM OVC070 M06/M12 A2975 RMK AO2,
1358,72032104893,2022-01-19T15:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0103,5","02438,5,M,N","016093,5,N,5","-0060,C","-0120,C","99999,9",,,,,,,,,"08,5,+02438,5,99,9",,,"4,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10075,5,09843,5",,"0165,5",MET08101/19/22 10:55:02 METAR KSLH 191555Z 26020G32KT 10SM OVC080 M06/M12 A2975 RMK AO2,R01   M067TMP046R02   M127DPT046
1359,72032104893,2022-01-19T16:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"260,5,N,0098,5","02438,5,M,N","011265,5,N,5","-0060,5","-0110,5","99999,9",,,,,,,,,"04,5,+00914,5,99,9","04,5,+01219,5,99,9","08,5,+02438,5,99,9","2,99,1,+00914,5,9","2,99,1,+01219,5,9","4,99,1,+02438,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10078,5,09847,5",,"0165,5",MET09401/19/22 11:15:02 METAR KSLH 191615Z 26019G32KT 7SM SCT030 SCT040 OVC080 M06/M11 A2976 RMK AO2,
1360,72032104893,2022-01-19T16:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0093,5","00853,5,M,N","016093,5,N,5","-0060,5","-0110,5","99999,9",,,,,,,,,"07,5,+00853,5,99,9","07,5,+01006,5,99,9","08,5,+02438,5,99,9","3,99,1,+00853,5,9","3,99,1,+01006,5,9","4,99,1,+02438,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10081,5,09850,5",,"0149,5",MET09501/19/22 11:35:02 METAR KSLH 191635Z 28018G29KT 10SM BKN028 BKN033 OVC080 M06/M11 A2977 RMK AO2,
1361,72032104893,2022-01-19T16:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0093,5","00914,5,M,N","002012,5,N,5","-0070,C","-0110,C","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00305,5,99,9","07,5,+00914,5,99,9","08,5,+01189,5,99,9","2,99,1,+00305,5,9","3,99,1,+00914,5,9","4,99,1,+01189,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10088,5,09857,5","71,5","0154,5",MET10201/19/22 11:55:02 METAR KSLH 191655Z 28018G30KT 1 1/4SM -SN SCT010 BKN030 OVC039 M07/M11 A2979 RMK AO2,R01   M077TMP046R02   M117DPT046
1362,72032104893,2022-01-19T17:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0113,5","01097,5,M,N","011265,5,N,5","-0070,5","-0120,5","99999,9",,,,,,,,,"04,5,+00305,5,99,9","04,5,+00792,5,99,9","08,5,+01097,5,99,9","2,99,1,+00305,5,9","2,99,1,+00792,5,9","4,99,1,+01097,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10095,5,09863,5",,"0144,5",MET09401/19/22 12:15:02 METAR KSLH 191715Z 28022G28KT 7SM SCT010 SCT026 OVC036 M07/M12 A2981 RMK AO2,
1363,72032104893,2022-01-19T17:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0093,5","00884,5,M,N","008047,5,N,5","-0080,5","-0120,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00884,5,99,9","08,5,+01067,5,99,9",,"3,99,1,+00884,5,9","4,99,1,+01067,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10098,5,09867,5","71,5","0154,5",MET09101/19/22 12:35:02 METAR KSLH 191735Z 28018G30KT 5SM -SN BKN029 OVC035 M08/M12 A2982 RMK AO2,
1364,72032104893,2022-01-19T17:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0082,5","01097,5,M,N","016093,5,N,5","-0070,C","-0120,C","99999,9",,,,,,,,,"04,5,+00823,5,99,9","08,5,+01097,5,99,9",,"2,99,1,+00823,5,9","4,99,1,+01097,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9","10102,5,09870,5",,"0144,5",MET08801/19/22 12:55:02 METAR KSLH 191755Z 28016G28KT 10SM SCT027 OVC036 M07/M12 A2983 RMK AO2,R01   M077TMP046R02   M127DPT046
1365,72032104893,2022-01-19T18:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0082,5","00884,5,M,N","016093,5,N,5","-0070,5","-0120,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00884,5,99,9","08,5,+01097,5,99,9",,"3,99,1,+00884,5,9","4,99,1,+01097,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10105,5,09873,5","71,5","0139,5",MET09201/19/22 13:15:02 METAR KSLH 191815Z 28016G27KT 10SM -SN BKN029 OVC036 M07/M12 A2984 RMK AO2,
1366,72032104893,2022-01-19T18:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0082,5","00884,5,M,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10112,5,09880,5",,"0129,5",MET08101/19/22 13:35:02 METAR KSLH 191835Z 29016G25KT 10SM OVC029 M08/M13 A2986 RMK AO2,
1367,72032104893,2022-01-19T18:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"300,5,N,0108,5","00884,5,M,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,"08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10115,5,09883,5",,"0139,5",MET08101/19/22 13:55:02 METAR KSLH 191855Z 30021G27KT 10SM OVC029 M08/M13 A2987 RMK AO2,R01   M087TMP046R02   M137DPT046
1368,72032104893,2022-01-19T19:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"290,5,N,0103,5","00884,5,M,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"07,5,+00884,5,99,9","07,5,+01067,5,99,9",,"3,99,1,+00884,5,9","3,99,1,+01067,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10119,5,09887,5",,"0129,5",MET08801/19/22 14:15:02 METAR KSLH 191915Z 29020G25KT 10SM BKN029 BKN035 M08/M13 A2988 RMK AO2,
1369,72032104893,2022-01-19T19:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"300,5,N,0098,5","00884,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"07,5,+00884,5,99,9","07,5,+01067,5,99,9",,"3,99,1,+00884,5,9","3,99,1,+01067,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10129,5,09897,5",,"0139,5",MET08801/19/22 14:35:02 METAR KSLH 191935Z 30019G27KT 10SM BKN029 BKN035 M09/M13 A2991 RMK AO2,
1370,72032104893,2022-01-19T19:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"280,5,N,0108,5","00884,5,M,N","016093,5,N,5","-0090,C","-0140,C","99999,9",,,,,,,,,"07,5,+00884,5,99,9","07,5,+01006,5,99,9",,"3,99,1,+00884,5,9","3,99,1,+01006,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10132,5,09900,5",,"0139,5",MET08801/19/22 14:55:02 METAR KSLH 191955Z 28021G27KT 10SM BKN029 BKN033 M09/M14 A2992 RMK AO2,R01   M097TMP046R02   M147DPT046
1371,72032104893,2022-01-19T20:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"300,5,N,0103,5","00914,5,M,N","016093,5,N,5","-0090,5","-0140,5","99999,9",,,,,,,,,"08,5,+00914,5,99,9",,,"4,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10139,5,09907,5",,"0149,5",MET08101/19/22 15:15:02 METAR KSLH 192015Z 30020G29KT 10SM OVC030 M09/M14 A2994 RMK AO2,
