,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AT6,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,KA3,KA4,MA1,MW1,OC1,REM,EQD
0,72034054818,2022-01-01T00:15:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"999,9,C,0000,1","00732,1,9,N","016093,1,9,9","+0000,1","-0042,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010015Z AUTO 00000KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001042=,
1,72034054818,2022-01-01T00:35:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"340,1,N,0015,1","00732,1,9,N","016093,1,9,9","+0000,1","-0043,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10081,1,99999,9",,,MET075METAR KFKS 010035Z AUTO 34003KT 10SM OVC024 00/M04 A2977 RMK AO2 T00001043=,
2,72034054818,2022-01-01T00:55:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"999,9,C,0000,1","00732,1,9,N","016093,1,9,9","+0000,1","-0044,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10081,1,99999,9",,,MET075METAR KFKS 010055Z AUTO 00000KT 10SM OVC024 00/M04 A2977 RMK AO2 T00001044=,
3,72034054818,2022-01-01T01:15:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"999,9,C,0000,1","00732,1,9,N","016093,1,9,9","+0000,1","-0045,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010115Z AUTO 00000KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001045=,
4,72034054818,2022-01-01T01:35:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"040,1,N,0021,1","00732,1,9,N","016093,1,9,9","+0000,1","-0043,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010135Z AUTO 04004KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001043=,
5,72034054818,2022-01-01T01:55:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"030,1,N,0021,1","00732,1,9,N","016093,1,9,9","+0000,1","-0042,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010155Z AUTO 03004KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001042=,
6,72034054818,2022-01-01T02:15:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"040,1,N,0015,1","00732,1,9,N","016093,1,9,9","+0000,1","-0040,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010215Z AUTO 04003KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001040=,
7,72034054818,2022-01-01T02:35:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"050,1,N,0026,1","00732,1,9,N","016093,1,9,9","+0000,1","-0040,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010235Z AUTO 05005KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001040=,
8,72034054818,2022-01-01T02:55:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"999,9,C,0000,1","00732,1,9,N","016093,1,9,9","+0000,1","-0042,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10081,1,99999,9",,,MET075METAR KFKS 010255Z AUTO 00000KT 10SM OVC024 00/M04 A2977 RMK AO2 T00001042=,
9,72034054818,2022-01-01T03:15:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"030,1,N,0021,1","00732,1,9,N","016093,1,9,9","+0000,1","-0041,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10085,1,99999,9",,,MET075METAR KFKS 010315Z AUTO 03004KT 10SM OVC024 00/M04 A2978 RMK AO2 T00001041=,
10,72034054818,2022-01-01T03:35:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"030,1,N,0015,1","00732,1,9,N","016093,1,9,9","+0000,1","-0040,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10081,1,99999,9",,,MET075METAR KFKS 010335Z AUTO 03003KT 10SM OVC024 00/M04 A2977 RMK AO2 T00001040=,
11,72034054818,2022-01-01T03:55:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"999,9,C,0000,1","00732,1,9,N","016093,1,9,9","+0000,1","-0037,1","99999,9",,,,,,,,,,,,,"4,99,1,+00732,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,"10078,1,99999,9",,,MET075METAR KFKS 010355Z AUTO 00000KT 10SM OVC024 00/M04 A2976 RMK AO2 T00001037=,
12,72034054818,2022-01-01T04:15:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"010,1,N,0015,1","00792,1,9,N","016093,1,9,9","+0000,1","-0035,1","99999,9",,,,,,,,,,,,,"4,99,1,+00792,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,,,"10081,1,99999,9",,,MET075METAR KFKS 010415Z AUTO 01003KT 10SM OVC026 00/M03 A2977 RMK AO2 T00001035=,
13,72034054818,2022-01-01T04:35:00,4,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,V020,"360,1,N,0021,1","00792,1,9,N","016093,1,9,9","+0002,1","-0032,1","99999,9",,,,,,,,,,,,,"2,99,1,+00610,1,9","4,99,1,+00792,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10085,1,99999,9",,,MET082METAR KFKS 010435Z AUTO 36004KT 10SM SCT020 OVC026 00/M03 A2978 RMK AO2 T00021032=,
14,72034054818,2022-01-01T04:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"020,5,N,0021,5","00488,5,M,N","016093,5,N,5","+0001,5","-0030,5","99999,9",,,,,,,,,,"07,5,+00488,5,99,9","08,5,+00640,5,99,9",,"3,99,1,+00488,5,9","4,99,1,+00640,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10091,5,09862,5",,,MET09412/31/21 23:55:02 METAR KFKS 010455Z 02004KT 10SM BKN016 OVC021 00/M03 A2980 RMK AO2 T00011030,
15,72034054818,2022-01-01T05:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0026,5","00427,5,M,N","016093,5,N,5","+0001,5","-0030,5","99999,9",,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10091,5,09862,5",,,MET08701/01/22 00:15:02 METAR KFKS 010515Z 01005KT 10SM OVC014 00/M03 A2980 RMK AO2 T00011030,
16,72034054818,2022-01-01T05:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,N,0021,5","00488,5,M,N","006437,5,N,5","+0000,5","-0027,5","99999,9",,,,,,,"2,0,09,0,0,1,5","40,1","41,5","08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10098,5,09869,5",,,MET08901/01/22 00:35:02 METAR KFKS 010535Z 36004KT 4SM UP OVC016 00/M03 A2982 RMK AO2 T00001027,
17,72034054818,2022-01-01T05:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0031,5","00549,5,M,N","008047,5,N,5","-0001,5","-0026,5","99999,9",,,,,,,"2,0,09,0,0,1,5","40,1","41,5","08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","060,M,+0002,1","060,N,-0001,1","240,M,+0013,1","240,N,-0010,1","10098,5,09869,5",,,MET11101/01/22 00:55:02 METAR KFKS 010555Z 01006KT 5SM UP OVC018 00/M03 A2982 RMK AO2 T10011026 10002 21001 400131010,
18,72034054818,2022-01-01T06:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,N,0015,5","00488,5,M,N","016093,5,N,5","+0000,5","-0030,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10091,5,09862,5",,,MET08701/01/22 01:15:02 METAR KFKS 010615Z 03003KT 10SM OVC016 00/M03 A2980 RMK AO2 T00001030,
19,72034054818,2022-01-01T06:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"040,5,N,0031,5","00488,5,M,N","016093,5,N,5","-0002,5","-0033,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10088,5,09859,5",,,MET08701/01/22 01:35:02 METAR KFKS 010635Z 04006KT 10SM OVC016 00/M03 A2979 RMK AO2 T10021033,
20,72034054818,2022-01-01T06:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"020,5,N,0031,5","00488,5,M,N","016093,5,N,5","-0003,5","-0037,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10091,5,09862,5",,"0077,5",MET09001/01/22 01:55:02 METAR KFKS 010655Z 02006G15KT 10SM OVC016 00/M04 A2980 RMK AO2 T10031037,
21,72034054818,2022-01-01T07:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,V,0041,5","00488,5,M,N","016093,5,N,5","-0005,5","-0038,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10091,5,09862,5",,,MET08701/01/22 02:15:02 METAR KFKS 010715Z 03008KT 10SM OVC016 00/M04 A2980 RMK AO2 T10051038,
22,72034054818,2022-01-01T07:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0026,5","00488,5,M,N","016093,5,N,5","-0005,5","-0040,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10098,5,09869,5",,,MET08701/01/22 02:35:02 METAR KFKS 010735Z 01005KT 10SM OVC016 00/M04 A2982 RMK AO2 T10051040,
23,72034054818,2022-01-01T07:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0031,5","00488,5,M,N","016093,5,N,5","-0007,5","-0042,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10102,5,09872,5",,"0077,5",MET09101/01/22 02:55:02 METAR KFKS 010755Z 01006G15KT 10SM OVC016 M01/M04 A2983 RMK AO2 T10071042,
24,72034054818,2022-01-01T08:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,V,0036,5","00488,5,M,N","016093,5,N,5","-0008,5","-0045,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10105,5,09876,5",,,MET08801/01/22 03:15:02 METAR KFKS 010815Z 36007KT 10SM OVC016 M01/M04 A2984 RMK AO2 T10081045,
25,72034054818,2022-01-01T08:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,V,0036,5","00488,5,M,N","016093,5,N,5","-0010,5","-0046,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10105,5,09876,5",,,MET08801/01/22 03:35:02 METAR KFKS 010835Z 01007KT 10SM OVC016 M01/M05 A2984 RMK AO2 T10101046,
26,72034054818,2022-01-01T08:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0036,5","00488,5,M,N","016093,5,N,5","-0013,5","-0048,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10108,5,09879,5",,,MET08801/01/22 03:55:02 METAR KFKS 010855Z 01007KT 10SM OVC016 M01/M05 A2985 RMK AO2 T10131048,
27,72034054818,2022-01-01T09:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,V,0057,5","00427,5,M,N","016093,5,N,5","-0016,5","-0050,5","99999,9",,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10112,5,09882,5",,"0082,5",MET09101/01/22 04:15:02 METAR KFKS 010915Z 36011G16KT 10SM OVC014 M02/M05 A2986 RMK AO2 T10161050,
28,72034054818,2022-01-01T09:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,N,0031,5","00427,5,M,N","016093,5,N,5","-0020,5","-0055,5","99999,9",,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,"10115,5,09886,5",,,MET08801/01/22 04:35:02 METAR KFKS 010935Z 36006KT 10SM OVC014 M02/M05 A2987 RMK AO2 T10201055,
29,72034054818,2022-01-01T09:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,N,0031,5","00488,5,M,N","016093,5,N,5","-0022,5","-0059,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10119,5,09889,5",,,MET08801/01/22 04:55:02 METAR KFKS 010955Z 03006KT 10SM OVC016 M02/M06 A2988 RMK AO2 T10221059,
30,72034054818,2022-01-01T10:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,V,0041,5","00488,5,M,N","016093,5,N,5","-0025,5","-0063,5","99999,9",,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,"10125,5,09896,5",,"0077,5",MET09101/01/22 05:15:02 METAR KFKS 011015Z 03008G15KT 10SM OVC016 M02/M06 A2990 RMK AO2 T10251063,
31,72034054818,2022-01-01T10:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"040,5,N,0021,5","00549,5,M,N","016093,5,N,5","-0027,5","-0065,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10119,5,09889,5",,,MET08801/01/22 05:35:02 METAR KFKS 011035Z 04004KT 10SM OVC018 M03/M06 A2988 RMK AO2 T10271065,
32,72034054818,2022-01-01T10:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,N,0031,5","00549,5,M,N","016093,5,N,5","-0027,5","-0067,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10122,5,09892,5",,,MET08801/01/22 05:55:02 METAR KFKS 011055Z 01006KT 10SM OVC018 M03/M07 A2989 RMK AO2 T10271067,
33,72034054818,2022-01-01T11:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,N,0031,5","00549,5,M,N","016093,5,N,5","-0030,5","-0070,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10125,5,09896,5",,,MET08801/01/22 06:15:02 METAR KFKS 011115Z 03006KT 10SM OVC018 M03/M07 A2990 RMK AO2 T10301070,
34,72034054818,2022-01-01T11:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,N,0026,5","00549,5,M,N","016093,5,N,5","-0030,5","-0070,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10125,5,09896,5",,,MET08801/01/22 06:35:02 METAR KFKS 011135Z 03005KT 10SM OVC018 M03/M07 A2990 RMK AO2 T10301070,
35,72034054818,2022-01-01T11:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,N,0026,5","00549,5,M,N","016093,5,N,5","-0031,5","-0070,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","060,M,+0000,1","060,N,-0031,1",,,"10125,5,09896,5",,,MET10001/01/22 06:55:02 METAR KFKS 011155Z 36005KT 10SM OVC018 M03/M07 A2990 RMK AO2 T10311070 10000 21031,
36,72034054818,2022-01-01T12:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"040,5,V,0041,5","00549,5,M,N","016093,5,N,5","-0031,5","-0071,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10129,5,09899,5",,,MET08801/01/22 07:15:02 METAR KFKS 011215Z 04008KT 10SM OVC018 M03/M07 A2991 RMK AO2 T10311071,
37,72034054818,2022-01-01T12:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,N,0041,5","00549,5,M,N","016093,5,N,5","-0032,5","-0072,5","99999,9",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,"10132,5,09902,5",,,MET08801/01/22 07:35:02 METAR KFKS 011235Z 36008KT 10SM OVC018 M03/M07 A2992 RMK AO2 T10321072,
38,72034054818,2022-01-01T12:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"360,5,N,0031,5","00610,5,M,N","016093,5,N,5","-0033,5","-0075,5","99999,9",,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10132,5,09902,5",,,MET08801/01/22 07:55:02 METAR KFKS 011255Z 36006KT 10SM OVC020 M03/M07 A2992 RMK AO2 T10331075,
39,72034054818,2022-01-01T13:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"020,5,V,0046,5","00610,5,M,N","016093,5,N,5","-0035,5","-0076,5","99999,9",,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10132,5,09902,5",,"0082,5",MET09101/01/22 08:15:02 METAR KFKS 011315Z 02009G16KT 10SM OVC020 M03/M08 A2992 RMK AO2 T10351076,
40,72034054818,2022-01-01T13:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"010,5,V,0036,5","00610,5,M,N","016093,5,N,5","-0035,5","-0079,5","99999,9",,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,"10132,5,09902,5",,,MET08801/01/22 08:35:02 METAR KFKS 011335Z 01007KT 10SM OVC020 M03/M08 A2992 RMK AO2 T10351079,
41,72034054818,2022-01-01T13:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"020,5,N,0015,5","00671,5,M,N","016093,5,N,5","-0035,5","-0078,5","99999,9",,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,"10139,5,09909,5",,,MET08801/01/22 08:55:02 METAR KFKS 011355Z 02003KT 10SM OVC022 M03/M08 A2994 RMK AO2 T10351078,
42,72034054818,2022-01-01T14:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"030,5,V,0036,5","00671,5,M,N","016093,5,N,5","-0036,5","-0080,5","99999,9",,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,"10139,5,09909,5",,,MET08801/01/22 09:15:02 METAR KFKS 011415Z 03007KT 10SM OVC022 M04/M08 A2994 RMK AO2 T10361080,
43,72034054818,2022-01-01T14:35:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"999,9,C,0000,5","00701,5,M,N","016093,5,N,5","-0036,5","-0080,5","99999,9",,,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9",,,,,"10146,5,09916,5",,,MET08801/01/22 09:35:02 METAR KFKS 011435Z 00000KT 10SM OVC023 M04/M08 A2996 RMK AO2 T10361080,
44,72034054818,2022-01-01T14:55:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"040,5,N,0021,5","00792,5,M,N","016093,5,N,5","-0038,5","-0085,5","99999,9",,,,,,,,,,"08,5,+00792,5,99,9",,,"4,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,,,"10152,5,09922,5",,,MET08801/01/22 09:55:02 METAR KFKS 011455Z 04004KT 10SM OVC026 M04/M08 A2998 RMK AO2 T10381085,
45,72034054818,2022-01-01T15:15:00,7,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,KFKS ,V020,"050,5,V,0036,5","00792,5,M,N","016093,5,N,5","-0038,5","-0086,5","99999,9",,,,,,,,,,"08,5,+00792,5,99,9",,,"4,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,,,"10156,5,09925,5",,,MET08801/01/22 10:15:02 METAR KFKS 011515Z 05007KT 10SM OVC026 M04/M09 A2999 RMK AO2 T10381086,
